,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
33,b,0.0883,30.6143,30.526,0.3196000000000012,4.123105625617661,0.0775143857616123
34,u,0.0974,31.2389,31.1415,0.5272000000000006,2.8284271247461903,0.1863933475207741
35,e,0.1134,31.848,31.7346,0.49569999999999936,4.0,0.12392499999999984
36,l,0.1006,32.5703,32.4697,0.6217000000000041,6.082762530298219,0.10220685040774131
37,o,0.0864,32.7872,32.7008,0.13049999999999784,1.0,0.13049999999999784
38,space,0.0856,33.2583,33.1726,0.3854000000000042,5.0,0.07708000000000084
39,i,0.1136,34.6482,34.5346,1.276299999999999,4.242640687119285,0.3008267949427967
40,b,0.1138,35.4488,35.335,0.6867999999999981,3.605551275463989,0.19048404738374317
41,a,0.1181,36.0273,35.9092,0.4603999999999999,4.123105625617661,0.11166340176672768
42,space,0.0886,36.3457,36.257,0.22970000000000113,4.47213595499958,0.05136248144317042
43,m,0.0906,36.7475,36.6569,0.3111999999999995,1.4142135623730951,0.2200516303052532
44,o,0.0875,37.3334,37.2459,0.4983999999999966,3.605551275463989,0.13823128889932618
45,n,0.0931,37.7138,37.6207,0.2873000000000019,3.605551275463989,0.07968268318775469
46,t,0.0904,38.3965,38.3061,0.5923000000000016,2.23606797749979,0.2648846126146258
47,a,0.1086,38.804,38.6954,0.29889999999999617,4.123105625617661,0.072493898323359
48,d,0.0833,39.1609,39.0777,0.27369999999999806,2.0,0.13684999999999903
49,o,0.1227,40.4828,40.3601,1.1992000000000047,6.082762530298219,0.19714726557658524
50,space,0.09,45.3639,45.2739,4.7911,5.0,0.9582200000000001
51,s,0.106,45.7591,45.6532,0.2892999999999972,3.605551275463989,0.08023738338397862
52,o,0.0958,46.3253,46.2295,0.47040000000000504,7.0710678118654755,0.0665246059740311
53,b,0.1003,47.4402,47.3399,1.0146000000000015,4.47213595499958,0.226871456997129
54,r,0.1001,47.8629,47.7628,0.32260000000000133,2.23606797749979,0.144271105908287
55,e,0.0902,48.1552,48.065,0.2020999999999944,1.0,0.2020999999999944
56,space,0.0868,48.559,48.4722,0.31700000000000017,3.605551275463989,0.08791998110169887
57,e,0.1132,49.1294,49.0163,0.4573000000000036,3.605551275463989,0.12683219986689964
58,l,0.0943,49.7243,49.63,0.5006000000000057,6.082762530298219,0.0822981330450628
59,space,0.0819,50.0284,49.9466,0.22229999999999706,4.47213595499958,0.049707791139819664
60,b,0.1129,50.6642,50.5512,0.5228000000000037,1.0,0.5228000000000037
61,u,0.0884,51.2913,51.2029,0.5386999999999986,2.8284271247461903,0.19045921151259607
62,r,0.0934,51.9662,51.8727,0.5814000000000021,3.0,0.19380000000000072
63,r,0.0776,52.1299,52.0523,0.08610000000000184,0.0,inf
64,o,0.1027,52.407,52.3043,0.17439999999999856,5.0,0.03487999999999971
65,space,0.089,56.1247,56.0356,3.628600000000006,5.0,0.7257200000000011
66,y,0.0919,57.0577,56.9658,0.8411000000000044,3.1622776601683795,0.26597917399676374
67,space,0.0883,57.4335,57.3452,0.2875000000000014,3.1622776601683795,0.09091548272984135
68,e,0.1231,57.7609,57.6378,0.20429999999999637,3.605551275463989,0.056662625044406154
69,l,0.0908,58.0977,58.0069,0.24600000000000222,6.082762530298219,0.04044215087711826
70,space,0.0659,58.3747,58.3088,0.21109999999999474,4.47213595499958,0.04720339500501938
71,n,0.0787,58.7799,58.7013,0.3266000000000062,1.4142135623730951,0.2309410747355308
72,i,0.088,59.1367,59.0488,0.26890000000000214,2.8284271247461903,0.09507050673053206
73,e,0.1039,59.6185,59.5145,0.3778000000000006,5.0,0.07556000000000011
74,t,0.0883,59.9884,59.9001,0.2816000000000045,2.0,0.14080000000000226
75,o,0.0906,60.521,60.4303,0.44190000000000396,4.0,0.11047500000000099
76,space,0.0683,60.8788,60.8105,0.28949999999999676,5.0,0.057899999999999355
77,i,0.089,61.6311,61.5421,0.6632999999999996,4.242640687119285,0.15634130932034557
78,b,0.088,62.1977,62.1096,0.4784999999999968,3.605551275463989,0.1327120219468852
79,a,0.1003,62.5466,62.4462,0.24849999999999994,4.123105625617661,0.06027010282152873
80,space,0.0777,62.8319,62.7541,0.20750000000000313,4.47213595499958,0.04639841053312133
81,c,0.1069,63.4064,63.2995,0.46760000000000446,2.23606797749979,0.20911707725578232
82,a,0.0994,64.1437,64.0443,0.637900000000009,2.23606797749979,0.28527755256942716
83,m,0.086,64.4729,64.3869,0.24320000000000164,5.0990195135927845,0.04769544406560668
84,i,0.0718,64.8428,64.771,0.29810000000000514,2.8284271247461903,0.10539426573585672
85,n,0.0787,65.3133,65.2346,0.3918000000000035,2.8284271247461903,0.13852221843444587
86,a,0.1096,65.6511,65.5415,0.22820000000000107,5.0990195135927845,0.04475370203853381
87,n,0.0949,66.9054,66.8105,1.159400000000005,5.0990195135927845,0.22737704707921158
88,d,0.0947,67.3782,67.2835,0.37810000000000343,3.1622776601683795,0.1195657183309675
89,o,0.1376,69.0296,68.8919,1.5137,6.082762530298219,0.24885074708411936
90,space,0.0938,70.0053,69.9115,0.8819000000000017,5.0,0.17638000000000034
91,a,0.1134,70.5535,70.44,0.4346999999999923,4.47213595499958,0.09720187498191414
92,l,0.1005,70.8886,70.7881,0.23460000000000036,8.0,0.029325000000000045
93,space,0.0779,71.2059,71.128,0.2394000000000034,4.47213595499958,0.05353146738134572
94,space,0.0734,72.4366,72.3631,1.1572000000000031,0.0,inf
95,l,0.0786,72.9835,72.9048,0.46819999999999595,4.47213595499958,0.10469270270653924
96,a,0.0858,73.2071,73.1213,0.1377999999999986,8.0,0.017224999999999824
97,d,0.0627,74.3094,74.2466,1.0395000000000039,2.0,0.5197500000000019
98,o,0.1088,75.3941,75.2853,0.97590000000001,6.082762530298219,0.16043697171129984
99,,0.0804,77.6497,77.5694,2.175300000000007,,
100,space,0.0794,77.9789,77.8994,0.24970000000000425,,
101,,0.1096,78.8527,78.7432,0.7643000000000058,,
102,a,0.1029,79.113,79.01,0.15730000000000643,,
103,,0.0996,79.5484,79.4488,0.3358000000000061,,
104,l,0.0848,80.1479,80.0631,0.5147000000000048,,
105,space,0.054,80.409,80.355,0.20709999999999695,4.47213595499958,0.04630896781401996
106,p,0.0959,81.5115,81.4156,1.0065999999999917,5.830951894845301,0.17263047580444796
107,a,0.1,82.4695,82.3695,0.8580000000000041,9.055385138137417,0.09475024937221878
108,s,0.0762,82.7019,82.6257,0.15619999999999834,1.0,0.15619999999999834
109,r,0.0951,83.3576,83.2625,0.560600000000008,2.23606797749979,0.25070794163728
110,,0.1379,88.9201,88.7821,5.424499999999995,,
111,,0.1076,89.41,89.3025,0.38239999999998986,,
112,s,0.0997,90.6631,90.5634,1.1534000000000049,,
113,a,0.1121,91.02,90.9079,0.2447999999999979,1.0,0.2447999999999979
114,r,0.1098,91.5993,91.4896,0.4695999999999998,3.1622776601683795,0.14850055892150701
115,space,0.0802,92.7915,92.7114,1.112099999999998,3.1622776601683795,0.3516768985873248
116,l,0.1218,93.4742,93.3525,0.561000000000007,4.47213595499958,0.12544341353773977
117,a,0.1246,93.8212,93.6965,0.22230000000000416,8.0,0.02778750000000052
118,s,0.1085,94.3372,94.2287,0.40749999999999886,1.0,0.40749999999999886
119,,0.7148,103.8129,103.0981,8.760900000000007,,
120,,0.1414,104.3241,104.1827,0.3697999999999979,,
121,,0.1283,104.7285,104.6002,0.27609999999999957,,
122,p,0.1004,107.5111,107.4107,2.682200000000009,,
123,o,0.1062,107.7708,107.6646,0.15349999999999397,1.0,0.15349999999999397
124,r,0.1215,108.536,108.4146,0.6437999999999988,5.0,0.12875999999999976
125,space,0.0876,109.1348,109.0472,0.5112000000000023,3.1622776601683795,0.16165563398780827
126,l,0.1218,109.7754,109.6536,0.5187999999999988,4.47213595499958,0.11600720667268882
127,a,0.1357,110.1383,110.0027,0.2272999999999996,8.0,0.02841249999999995
128,space,0.1035,110.4313,110.3278,0.18949999999999534,4.47213595499958,0.04237348817361997
129,c,0.1035,111.0757,110.9722,0.5409000000000077,2.23606797749979,0.2418978338059307
130,a,0.1089,111.4889,111.3799,0.3042000000000087,2.23606797749979,0.13604237575109107
131,l,0.1232,111.9868,111.8636,0.37470000000000425,8.0,0.04683750000000053
132,l,0.1064,112.1808,112.0745,0.08769999999999811,0.0,inf
133,e,0.1151,112.6953,112.5802,0.3994,6.082762530298219,0.0656609555297597
134,space,0.1055,113.0897,112.9842,0.28889999999999816,3.605551275463989,0.08012644334473384
135,p,0.1007,113.7736,113.6729,0.583200000000005,5.830951894845301,0.10001797485511202
136,r,0.091,114.2934,114.2024,0.4287999999999954,6.0,0.0714666666666659
137,i,0.0791,114.9506,114.8715,0.5780999999999921,4.0,0.14452499999999802
138,n,0.0754,115.3678,115.2924,0.3418000000000063,2.8284271247461903,0.1208445489047832
139,c,0.114,115.9718,115.8578,0.4899999999999949,3.0,0.16333333333333164
140,i,0.0779,116.5153,116.4374,0.4655999999999949,5.385164807134504,0.08645974945523441
141,p,0.0888,117.0953,117.0064,0.491100000000003,2.0,0.2455500000000015
142,a,0.1105,117.4941,117.3836,0.28830000000000666,9.055385138137417,0.031837408967378994
143,l,0.1103,117.9105,117.8003,0.3061999999999898,8.0,0.03827499999999873
144,space,0.0924,120.86,120.7676,2.8571000000000026,4.47213595499958,0.6388669818514655
145,d,0.1098,121.1842,121.0744,0.2143999999999977,2.8284271247461903,0.07580184694319708
146,r,0.1228,122.572,122.4492,1.2650000000000006,1.4142135623730951,0.8944900782009829
147,,0.1002,123.7006,123.6003,1.0283000000000015,,
148,e,0.1087,124.1299,124.0212,0.3205999999999989,,
149,l,0.0854,124.6509,124.5655,0.43559999999999377,6.082762530298219,0.07161219887021261
150,space,0.0683,124.9276,124.8592,0.20830000000000837,4.47213595499958,0.046577295971322485
151,p,0.0905,126.372,126.2815,1.3538999999999959,5.830951894845301,0.232191934424442
152,u,0.0946,126.8031,126.7085,0.3365000000000009,3.0,0.11216666666666697
153,e,0.1129,127.502,127.3891,0.5859999999999985,4.0,0.14649999999999963
154,b,0.1264,128.7705,128.6441,1.1421000000000134,2.8284271247461903,0.4037933273965827
155,l,0.1005,129.0048,128.9042,0.1337000000000046,4.123105625617661,0.03242701306735883
156,o,0.1275,129.3188,129.1913,0.18650000000002365,1.0,0.18650000000002365
157,space,0.0923,131.2237,131.1314,1.8126000000000033,5.0,0.3625200000000007
158,a,0.118,131.9686,131.8506,0.6268999999999778,4.47213595499958,0.14017910150945684
159,l,0.1004,132.228,132.1276,0.15899999999999181,8.0,0.019874999999998977
160,g,0.1051,133.3609,133.2558,1.027799999999985,4.0,0.25694999999999624
161,u,0.0948,133.8996,133.8049,0.4440000000000168,2.23606797749979,0.19856283640198885
162,n,0.1038,134.4617,134.358,0.4584000000000117,2.23606797749979,0.20500271217718594
163,a,0.1147,134.8003,134.6856,0.22389999999998622,5.0990195135927845,0.0439104026574367
164,s,0.0832,135.025,134.9418,0.14150000000000773,1.0,0.14150000000000773
165,space,0.0746,135.4323,135.3578,0.33279999999999177,3.605551275463989,0.09230211265187585
166,p,0.1002,135.969,135.8688,0.4364999999999952,5.830951894845301,0.07485913241470428
167,e,0.1003,136.4724,136.3722,0.4031999999999982,7.0,0.05759999999999975
168,r,0.0953,136.6811,136.5857,0.1133000000000095,1.0,0.1133000000000095
169,s,0.1123,137.4734,137.3611,0.6800000000000068,2.23606797749979,0.30410524493997443
170,o,0.0909,137.8866,137.7957,0.3223000000000127,7.0710678118654755,0.045580103115286645
171,n,0.1003,138.7425,138.6421,0.755500000000012,3.605551275463989,0.20953799912408366
172,a,0.1061,139.0693,138.9632,0.22069999999999368,5.0990195135927845,0.04328283102499598
173,s,0.1259,139.3464,139.2205,0.15119999999998868,1.0,0.15119999999998868
174,space,0.121,141.4059,141.2849,1.9385000000000048,3.605551275463989,0.5376431651913047
175,s,0.1137,143.6947,143.5809,2.1750000000000114,3.605551275463989,0.6032364633949399
176,e,0.103,143.9556,143.8526,0.15789999999998372,1.4142135623730951,0.11165216074934434
177,space,0.1235,144.4236,144.3001,0.34449999999998226,3.605551275463989,0.09554710879979081
178,e,0.1183,144.8692,144.7509,0.32730000000000814,3.605551275463989,0.090776687112261
179,n,0.1132,145.2964,145.1832,0.31399999999999295,3.605551275463989,0.08708793080735902
180,f,0.0974,146.4166,146.3192,1.0227999999999895,2.23606797749979,0.45741006547735225
181,a,0.1137,146.9455,146.8318,0.4151999999999987,3.0,0.13839999999999955
182,d,0.0933,147.388,147.2947,0.3491999999999962,2.0,0.1745999999999981
183,a,0.1114,147.8823,147.7709,0.38290000000000646,2.0,0.19145000000000323
184,o,0.1007,148.7249,148.6242,0.7419000000000153,8.06225774829855,0.09202136959173567
185,n,0.0864,149.1478,149.0615,0.33660000000000423,3.605551275463989,0.09335604302470724
186,space,0.1766,151.7912,151.6146,2.4668000000000063,1.4142135623730951,1.7442910078309797
187,c,0.1198,153.2154,153.0956,1.304399999999987,2.23606797749979,0.5833454139701393
188,u,0.1038,153.8424,153.7387,0.5233000000000061,4.47213595499958,0.11701343726256536
189,a,0.1072,154.126,154.0188,0.176400000000001,6.082762530298219,0.028999981360665193
190,n,0.0785,154.4473,154.3688,0.24279999999998836,5.0990195135927845,0.047616997611548806
191,d,0.0996,154.9089,154.8092,0.36189999999999145,3.1622776601683795,0.11444282852149094
192,o,0.0921,155.3925,155.3004,0.39150000000000773,6.082762530298219,0.06436220353004865
193,space,0.0944,155.7901,155.6957,0.3031999999999755,5.0,0.0606399999999951
194,v,0.1305,156.2698,156.1393,0.3491999999999962,1.4142135623730951,0.24692168799033967
195,i,0.0951,156.5932,156.498,0.22819999999998686,4.47213595499958,0.05102707124654226
196,e,0.1097,157.2022,157.0925,0.4993000000000052,5.0,0.09986000000000103
197,r,0.0778,157.452,157.3743,0.17210000000000036,1.0,0.17210000000000036
198,o,0.094,158.0815,157.9875,0.5355000000000132,5.0,0.10710000000000264
199,n,0.1122,158.6423,158.5301,0.448599999999999,3.605551275463989,0.12441925401331862
200,space,0.1295,159.3847,159.2551,0.6127999999999929,1.4142135623730951,0.4333150355111113
201,a,0.1123,160.0638,159.9515,0.5668000000000006,4.47213595499958,0.12674033296468823
202,l,0.1027,160.5171,160.4144,0.35060000000001423,8.0,0.04382500000000178
203,space,0.1047,160.8493,160.7446,0.22749999999999204,4.47213595499958,0.05087054648811843
204,v,0.1167,161.3041,161.1874,0.3380999999999972,1.4142135623730951,0.2390728027191697
205,i,0.1135,161.7052,161.5917,0.28759999999999764,4.47213595499958,0.06430931503289342
206,e,0.1023,162.0491,161.9468,0.24160000000000537,5.0,0.04832000000000107
207,j,0.0868,162.562,162.4752,0.42609999999999104,4.123105625617661,0.10334442982797931
208,o,0.1026,162.9127,162.8101,0.24809999999999377,2.23606797749979,0.11095369304353678
209,space,0.1571,163.7705,163.6133,0.7006000000000085,5.0,0.14012000000000172
210,s,0.1067,164.6112,164.5046,0.7341000000000122,3.605551275463989,0.20360270702447375
211,o,0.082,164.9836,164.9016,0.2904000000000053,7.0710678118654755,0.04106876185131543
212,b,0.0817,166.2324,166.1507,1.167100000000005,4.47213595499958,0.2609714936540015
213,r,0.072,166.8563,166.7843,0.5518999999999892,2.23606797749979,0.24681718335642194
214,e,0.0791,167.1276,167.0486,0.1922999999999888,1.0,0.1922999999999888
215,space,0.098,167.5189,167.4209,0.2932999999999879,3.605551275463989,0.0813467837764265
216,e,0.117,167.9435,167.8264,0.30750000000000455,3.605551275463989,0.08528515516963024
217,l,0.087,168.2606,168.1736,0.2300999999999931,6.082762530298219,0.037828206978961575
218,space,0.0639,168.5224,168.4585,0.19789999999997576,4.47213595499958,0.04425178527471542
219,b,0.1028,169.0184,168.9156,0.3932000000000073,1.0,0.3932000000000073
220,u,0.0772,169.7413,169.6641,0.6456999999999766,2.8284271247461903,0.22828942430606858
221,r,0.1078,171.2693,171.1614,1.4200999999999908,3.0,0.4733666666666636
222,r,0.0649,171.42,171.355,0.08570000000000277,0.0,inf
223,o,0.1697,172.4522,172.2825,0.8625000000000114,5.0,0.17250000000000226
224,space,0.0944,173.4259,173.3315,0.8793000000000006,5.0,0.17586000000000013
225,y,0.0891,174.6885,174.5994,1.17349999999999,3.1622776601683795,0.37109328342075615
226,space,0.1085,175.6306,175.5221,0.8335999999999899,3.1622776601683795,0.2636074657516329
227,a,0.1072,175.8578,175.7506,0.12000000000000455,4.47213595499958,0.02683281572999849
228,l,0.0997,176.235,176.1353,0.2775000000000034,8.0,0.034687500000000426
229,space,0.0676,176.5101,176.4425,0.2074999999999818,4.47213595499958,0.046398410533116566
230,n,0.086,176.9387,176.8527,0.34260000000000446,1.4142135623730951,0.24225478323451433
231,i,0.0816,177.5117,177.4302,0.49150000000000205,2.8284271247461903,0.17377149147659476
232,,0.1042,181.0631,180.9589,3.4472000000000094,,
233,o,0.0815,181.8254,181.7439,0.680800000000005,,
234,space,0.0876,182.2641,182.1765,0.3511000000000024,5.0,0.07022000000000048
235,c,0.0918,183.0734,182.9816,0.7174999999999727,2.23606797749979,0.3208757547712076
236,a,0.1073,183.5295,183.4222,0.3488000000000113,2.23606797749979,0.15598810211039038
237,m,0.0995,184.0831,183.9836,0.45409999999998263,5.0990195135927845,0.08905633696624597
238,i,0.1043,184.4046,184.3003,0.21719999999999118,2.8284271247461903,0.07679179643685594
239,n,0.1032,185.1761,185.0729,0.6683000000000163,2.8284271247461903,0.2362797309334906
240,a,0.1123,185.4825,185.3702,0.19410000000002015,5.0990195135927845,0.03806614183032547
241,n,0.0941,186.5372,186.4432,0.9607000000000028,5.0990195135927845,0.18840877102725395
242,d,0.1037,187.0114,186.9077,0.3704999999999927,3.1622776601683795,0.11716238730923614
243,o,0.1321,187.7942,187.6622,0.6508000000000038,6.082762530298219,0.10699086093832716
244,,0.1002,191.2011,191.1009,3.3067000000000064,,
245,space,0.0868,191.6302,191.5434,0.3422999999999945,,
246,,0.1007,192.1453,192.0446,0.41440000000000055,,
247,d,0.0821,192.9654,192.8833,0.7379999999999995,,
248,,0.083,193.9264,193.8434,0.8780000000000143,,
249,e,0.0952,194.8312,194.736,0.809599999999989,,
250,c,0.1013,195.2462,195.145,0.31380000000001473,2.0,0.15690000000000737
251,i,0.0976,195.8711,195.7735,0.5273000000000252,5.385164807134504,0.09791715182076413
252,a,0.1005,196.2545,196.154,0.2828999999999837,7.0710678118654755,0.04000810167953255
253,n,0.1217,197.5796,197.458,1.2034999999999911,5.0990195135927845,0.23602576863880276
254,space,0.0932,198.3295,198.2363,0.6567000000000007,1.4142135623730951,0.4643570232052062
255,,0.1162,199.6414,199.5252,1.1957000000000164,,
256,p,0.0865,201.4605,201.374,1.7325999999999908,,
257,,0.0778,201.9645,201.8867,0.42619999999999436,,
258,a,0.1118,202.9089,202.797,0.8325000000000102,,
259,e,0.0954,203.2623,203.1668,0.25790000000000646,2.23606797749979,0.11533638627944204
260,,0.0947,204.7623,204.6676,1.4052999999999827,,
261,r,0.0886,205.4383,205.3497,0.5874000000000024,,
262,e,0.0762,205.6543,205.5781,0.13980000000000814,1.0,0.13980000000000814
263,c,0.0758,206.0473,205.9715,0.3171999999999855,2.0,0.15859999999999275
264,e,0.1033,207.2297,207.1264,1.0790999999999826,2.0,0.5395499999999913
265,space,0.0879,208.1252,208.0373,0.8075999999999794,3.605551275463989,0.22398793923574184
266,m,0.0962,208.6742,208.578,0.4527999999999963,1.4142135623730951,0.3201779505212661
267,e,0.0964,209.2078,209.1114,0.43719999999999004,3.605551275463989,0.12125746289483233
268,n,0.1039,209.6506,209.5468,0.33899999999999864,3.605551275463989,0.09402168326017596
269,t,0.0835,210.2617,210.1782,0.5276000000000067,2.23606797749979,0.2359498929857808
270,i,0.0865,210.828,210.7415,0.47980000000001155,3.0,0.15993333333333717
271,r,0.0759,211.5862,211.5103,0.6822999999999979,4.0,0.17057499999999948
272,a,0.1341,212.1821,212.048,0.46180000000001087,3.1622776601683795,0.1460339823465792
273,space,0.0906,213.8348,213.7442,1.5621000000000151,4.47213595499958,0.3492961787652455
274,,0.1268,214.8632,214.7364,0.901600000000002,,
275,q,0.0901,215.211,215.1209,0.2576999999999998,,
276,,0.067,216.0649,215.9978,0.7867999999999995,,
277,u,0.1003,217.0392,216.9388,0.8738999999999919,,
278,e,0.0976,217.6539,217.5563,0.5170999999999992,4.0,0.1292749999999998
279,space,0.1006,218.1324,218.0318,0.377900000000011,3.605551275463989,0.1048106020767601
280,v,0.1203,218.6727,218.5525,0.42010000000001924,1.4142135623730951,0.2970555587764822
281,i,0.1009,219.0106,218.9098,0.2370999999999981,4.47213595499958,0.053017171746519584
282,e,0.0965,219.3884,219.2919,0.28129999999998745,5.0,0.05625999999999749
283,j,0.0885,220.1328,220.0443,0.6559000000000026,4.123105625617661,0.15907911646133144
284,o,0.1494,221.2255,221.076,0.9431999999999903,2.23606797749979,0.421811863275556
285,space,0.0965,222.2439,222.1475,0.921999999999997,5.0,0.1843999999999994
286,t,0.0799,223.1062,223.0263,0.7823999999999955,3.0,0.26079999999999853
287,a,0.0961,223.6151,223.519,0.4128000000000043,4.123105625617661,0.10011870601499928
288,n,0.1109,224.1765,224.0656,0.4504999999999768,5.0990195135927845,0.08835031887974737
289,space,0.096,224.4382,224.3423,0.16579999999999018,1.4142135623730951,0.11723830432072263
290,e,0.1011,227.5386,227.4375,2.999300000000005,3.605551275463989,0.8318561492691663
291,g,0.1011,230.1131,230.012,2.473399999999998,2.23606797749979,1.106138107109595
292,o,0.0965,230.6622,230.5656,0.45249999999998636,4.123105625617661,0.10974737032893736
293,i,0.0964,230.9466,230.8502,0.18799999999998818,1.0,0.18799999999998818
294,s,0.1095,231.6487,231.5392,0.5926000000000045,6.082762530298219,0.09742283987715547
295,t,0.0993,232.1086,232.0094,0.36070000000000846,3.1622776601683795,0.1140633552022761
296,a,0.1046,232.315,232.2104,0.10179999999999723,4.123105625617661,0.024690126628698024
297,space,0.1456,233.6886,233.543,1.2280000000000086,4.47213595499958,0.2745891476369761
298,,0.0995,235.1998,235.1003,1.4116999999999962,,
299,v,0.0988,236.074,235.9752,0.7753999999999905,,
300,,0.0867,236.3028,236.2162,0.14219999999997412,,
301,a,0.0998,237.6574,237.5576,1.2548000000000172,,
302,space,0.0572,238.5091,238.4519,0.7944999999999993,4.47213595499958,0.17765560081235812
303,m,0.083,238.8663,238.7833,0.27420000000000755,1.4142135623730951,0.19388867940135665
304,o,0.0909,239.2567,239.1658,0.29949999999999477,3.605551275463989,0.08306635438472662
305,n,0.0816,239.591,239.5094,0.25270000000000437,3.605551275463989,0.07008636979305892
306,t,0.0784,240.2275,240.1491,0.558099999999996,2.23606797749979,0.24958990764852473
307,a,0.1186,240.5648,240.4462,0.21870000000001255,4.123105625617661,0.053042541195449065
308,d,0.0932,241.0104,240.9172,0.35240000000001714,2.0,0.17620000000000857
309,o,0.1229,243.1678,243.0449,2.0345000000000084,6.082762530298219,0.3344697396727508
310,space,0.1129,245.0932,244.9803,1.8125,5.0,0.3625
311,e,0.1282,245.7102,245.582,0.4887999999999977,3.605551275463989,0.13556872795744537
312,n,0.1009,246.0743,245.9735,0.2633000000000152,3.605551275463989,0.07302628083305562
313,space,0.0877,246.2982,246.2105,0.13620000000000232,1.4142135623730951,0.0963079435976094
314,e,0.1147,246.6974,246.5826,0.2844000000000051,3.605551275463989,0.078878367903229
315,l,0.0879,247.4161,247.3282,0.630800000000022,6.082762530298219,0.103702881192223
316,space,0.091,247.7053,247.6142,0.19810000000001082,4.47213595499958,0.04429650663427325
317,b,0.1108,250.4155,250.3047,2.599400000000003,1.0,2.599400000000003
318,u,0.0907,250.8633,250.7726,0.35710000000000264,2.8284271247461903,0.12625391578085898
319,r,0.095,251.8417,251.7466,0.8832999999999913,3.0,0.29443333333333044
320,r,0.0651,251.9854,251.9203,0.07859999999999445,0.0,inf
321,o,0.1147,252.6765,252.5618,0.5764000000000067,5.0,0.11528000000000134
322,space,0.0925,254.4187,254.3262,1.6496999999999957,5.0,0.3299399999999991
323,y,0.0784,255.4936,255.4152,0.9964999999999975,3.1622776601683795,0.31512096883577817
324,space,0.0734,255.8352,255.7618,0.2682000000000073,3.1622776601683795,0.08481228684571825
325,e,0.1186,256.3234,256.2048,0.36959999999999127,3.605551275463989,0.10250859626241993
326,l,0.0883,256.6429,256.5546,0.23120000000000118,6.082762530298219,0.0380090458649988
327,space,0.0526,256.9067,256.8541,0.21120000000001937,4.47213595499958,0.047225755684799885
328,o,0.0913,257.4206,257.3293,0.42259999999998854,5.0,0.08451999999999771
329,o,0.0747,259.0183,258.9436,1.5230000000000246,0.0,inf
330,b,0.0912,259.8266,259.7354,0.7171000000000163,4.47213595499958,0.16034843466651355
331,r,0.1037,260.2184,260.1148,0.28820000000001755,2.23606797749979,0.12888695822309573
332,e,0.0762,260.5027,260.4264,0.20800000000002683,1.0,0.20800000000002683
333,space,0.141,261.5832,261.4422,0.9395000000000095,3.605551275463989,0.260570417176804
334,n,0.088,263.6357,263.5476,1.964400000000012,1.4142135623730951,1.3890405609628622
335,i,0.0525,264.1459,264.0933,0.45760000000001355,2.8284271247461903,0.16178603153548685
