,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
85,o,0.0952,68.048,67.9528,0.4391999999999996,4.0,0.1097999999999999
86,y,0.1034,68.4473,68.3438,0.29579999999999984,3.0,0.09859999999999995
87,space,0.1351,68.7902,68.655,0.20770000000000266,3.1622776601683795,0.06568050700169807
88,y,0.1057,69.0902,68.9845,0.19429999999999836,3.1622776601683795,0.06144305493707109
89,o,0.0728,69.1581,69.0853,-0.004899999999992133,3.0,-0.001633333333330711
90,space,0.1205,69.4124,69.2919,0.1337999999999937,5.0,0.02675999999999874
91,p,0.1078,69.6228,69.515,0.10259999999999536,5.830951894845301,0.01759575483562061
92,e,0.0879,69.6814,69.5935,-0.02929999999999211,7.0,-0.004185714285713159
93,m,0.0511,69.8158,69.7647,0.08330000000000837,3.605551275463989,0.023103263172783113
94,n,0.0648,69.8248,69.76,-0.055799999999990746,0.0,-inf
95,,0.0994,71.2706,71.1712,1.3464000000000027,,
96,s,0.1113,72.0728,71.9615,0.6908999999999992,,
97,a,0.1843,72.1637,71.9794,-0.09340000000000259,1.0,-0.09340000000000259
98,n,0.1424,72.4678,72.3254,0.16169999999999618,5.0990195135927845,0.031711979051843614
99,d,0.1499,72.7978,72.6479,0.18010000000001014,3.1622776601683795,0.056952620659635717
100,o,0.1236,72.8764,72.7528,-0.045000000000001705,6.082762530298219,-0.007397954428741358
101,space,0.1638,74.9603,74.7965,1.9200999999999908,5.0,0.38401999999999814
102,q,0.1106,75.6261,75.5155,0.5551999999999992,5.0,0.11103999999999985
103,u,0.1101,75.8839,75.7738,0.1477000000000004,6.0,0.02461666666666673
104,e,0.1008,75.9715,75.8706,-0.013300000000000978,4.0,-0.0033250000000002444
105,space,0.0761,76.1351,76.0591,0.0875999999999948,3.605551275463989,0.02429586859466359
106,n,0.0882,76.3323,76.2441,0.10900000000000887,1.4142135623730951,0.07707463914933994
107,o,0.0893,76.4631,76.3739,0.041600000000002524,3.605551275463989,0.011537764081485467
108,space,0.1109,76.709,76.5981,0.13500000000000512,5.0,0.027000000000001023
109,e,0.0965,76.8183,76.7218,0.01279999999999859,3.605551275463989,0.0035500812558410754
110,s,0.0806,76.9986,76.9181,0.09980000000000189,1.4142135623730951,0.07056925676241878
111,space,0.0841,77.0955,77.0114,0.01279999999999859,3.605551275463989,0.0035500812558410754
112,v,0.1181,77.405,77.2869,0.19140000000000157,1.4142135623730951,0.1353402379191063
113,e,0.1347,77.4386,77.3039,-0.10110000000000241,2.23606797749979,-0.045213294505046825
114,r,0.1318,77.5325,77.4007,-0.03789999999999338,1.0,-0.03789999999999338
115,d,0.0988,77.8915,77.7927,0.26019999999999754,1.4142135623730951,0.18398918446473791
116,d,0.0774,78.0203,77.9428,0.05130000000001189,0.0,inf
117,a,0.1912,78.0785,77.8873,-0.13300000000000978,2.0,-0.06650000000000489
118,,0.111,78.9407,78.8297,0.7511999999999972,,
119,,0.2993,79.0606,78.7613,-0.17940000000000111,,
120,,0.1098,79.6733,79.5634,0.5028000000000077,,
121,,0.143,81.0955,80.9525,1.279200000000003,,
122,e,1427279832.2199,81.1305,-1427279751.0895,-1427279832.185,,
123,l,0.0837,81.7236,81.6399,0.5093999999999994,6.082762530298219,0.08374484413334891
124,space,0.1212,82.0439,81.9227,0.1991000000000014,4.47213595499958,0.04452011343202112
125,a,0.1376,82.3285,82.1909,0.14700000000000557,4.47213595499958,0.032870199269248154
126,b,0.1048,82.6871,82.5823,0.25379999999999825,4.123105625617661,0.06155554163422088
127,a,0.0927,82.7666,82.6739,-0.013199999999997658,4.123105625617661,-0.0032014702504790274
128,d,0.0975,83.4682,83.3706,0.6039999999999992,2.0,0.3019999999999996
129,space,0.1241,84.3257,84.2016,0.7334000000000032,2.8284271247461903,0.25929605666110805
130,r,0.1516,84.8517,84.7001,0.3744000000000085,3.1622776601683795,0.1183956755967068
131,e,0.1254,84.922,84.7966,-0.05509999999999593,1.0,-0.05509999999999593
132,g,0.108,85.2623,85.1543,0.23230000000000928,2.23606797749979,0.10388771823464438
133,r,0.1297,85.5738,85.4441,0.18180000000000973,1.4142135623730951,0.1285520128197212
134,e,0.1266,85.6656,85.539,-0.03480000000000416,1.0,-0.03480000000000416
135,s,0.1515,85.9494,85.7979,0.13230000000000075,1.4142135623730951,0.09355022715098076
136,o,0.1003,86.0379,85.9376,-0.011799999999993815,7.0710678118654755,-0.0016687720035993775
137,,0.0897,86.7806,86.6909,0.6530000000000058,,
138,,0.0917,87.2298,87.1381,0.3574999999999875,,
139,o,0.0924,87.6609,87.5685,0.3387000000000029,,
140,space,0.1281,88.4705,88.3424,0.6814999999999998,5.0,0.13629999999999995
141,a,0.1547,88.8516,88.6968,0.22629999999999484,4.47213595499958,0.050602218330819085
142,l,0.0617,88.859,88.7973,-0.054299999999997794,8.0,-0.006787499999999724
143,space,0.0879,89.0798,88.9919,0.13290000000000646,4.47213595499958,0.02971734342097365
144,m,0.1653,89.3804,89.215,0.13519999999999754,1.4142135623730951,0.09560083681641948
145,o,0.0644,89.4191,89.3547,-0.0257000000000005,3.605551275463989,-0.007127897521494333
146,n,0.0913,89.8636,89.7722,0.35309999999999775,3.605551275463989,0.09793231964356358
147,a,0.1755,90.5265,90.3511,0.48749999999999716,5.0990195135927845,0.09560661587986416
148,s,0.1269,90.5628,90.4359,-0.0905999999999949,1.0,-0.0905999999999949
149,t,0.121,90.9423,90.8213,0.25849999999999795,3.1622776601683795,0.08174487751535195
150,e,0.1814,91.018,90.8367,-0.10560000000000969,2.0,-0.05280000000000484
151,r,0.1585,91.423,91.2645,0.2464999999999975,1.0,0.2464999999999975
152,i,0.0515,91.427,91.3755,-0.04749999999999943,4.0,-0.011874999999999858
153,o,0.0827,91.6373,91.5547,0.12769999999999015,1.0,0.12769999999999015
154,space,0.1729,93.0916,92.9187,1.281400000000005,5.0,0.256280000000001
155,y,0.076,93.7064,93.6304,0.5387999999999948,3.1622776601683795,0.17038352032987064
156,space,0.0918,94.0064,93.9146,0.20819999999999084,3.1622776601683795,0.06583862088470276
157,s,0.1098,94.1385,94.0287,0.02230000000000132,3.605551275463989,0.0061849071879116705
158,e,0.0939,94.4716,94.3777,0.23920000000001096,1.4142135623730951,0.1691399420598299
159,space,0.1089,94.6549,94.546,0.07440000000001135,3.605551275463989,0.02063484729958167
160,e,0.1242,94.9038,94.7795,0.12460000000000093,3.605551275463989,0.03455782222483204
161,,0.1149,95.5466,95.4316,0.5277999999999992,,
162,s,0.107,95.624,95.5171,-0.02949999999999875,,
163,e,0.1145,95.9055,95.791,0.1670000000000016,1.4142135623730951,0.11808683245815456
164,m,0.1014,95.959,95.8576,-0.0478999999999985,3.605551275463989,-0.013285069699593822
165,,0.0899,96.5199,96.4301,0.47109999999999275,,
166,n,0.1322,96.915,96.7828,0.2628999999999877,,
167,t,0.1589,97.2951,97.1362,0.22119999999999607,2.23606797749979,0.09892364732458893
168,,0.0935,97.8555,97.762,0.46689999999999543,,
169,o,0.1631,98.2294,98.0663,0.21079999999999188,,
170,space,0.1493,99.3522,99.2028,0.973399999999998,5.0,0.1946799999999996
171,e,0.0953,99.9714,99.8761,0.5238999999999976,3.605551275463989,0.1453037164011981
172,n,0.0788,100.1424,100.0636,0.09219999999999118,3.605551275463989,0.02557167904598062
173,space,0.1452,100.4452,100.3,0.15760000000000218,1.4142135623730951,0.11144002871500143
174,s,0.1399,100.6967,100.5568,0.1115999999999957,3.605551275463989,0.030952270949366596
175,u,0.0981,100.7724,100.6743,-0.02240000000000464,5.0990195135927845,-0.004393001427096232
176,space,0.1146,101.0425,100.9279,0.1554999999999893,3.605551275463989,0.0431279402565086
177,d,0.1649,101.2123,101.0474,0.004899999999992133,2.8284271247461903,0.0017324116139042598
178,e,0.1278,101.2437,101.1159,-0.0964000000000027,1.0,-0.0964000000000027
179,s,0.0482,101.5076,101.4594,0.21569999999999823,1.4142135623730951,0.15252293270193704
180,p,0.1056,101.7276,101.622,0.11440000000000339,8.06225774829855,0.014189573637005869
181,a,0.1012,101.8237,101.7225,-0.005099999999998772,9.055385138137417,-0.0005632007829815817
182,c,0.1109,102.1999,102.089,0.2652999999999963,2.23606797749979,0.11864576688613719
183,h,0.0936,102.4952,102.4016,0.20170000000000243,3.1622776601683795,0.06378314040559697
184,o,0.1174,102.8769,102.7595,0.26430000000000575,3.1622776601683795,0.08357899855825209
185,space,0.1224,104.3107,104.1883,1.311399999999992,5.0,0.2622799999999984
186,a,0.142,104.6454,104.5034,0.1927000000000021,4.47213595499958,0.04308902992642141
187,space,0.1245,104.8058,104.6814,0.036000000000001364,4.47213595499958,0.008049844718999548
188,p,0.0754,105.1916,105.1162,0.31040000000000134,5.830951894845301,0.05323316082823497
189,e,0.1239,105.293,105.1691,-0.022499999999993747,7.0,-0.003214285714284821
190,n,0.1549,105.6777,105.5228,0.22979999999999734,3.605551275463989,0.06373505254627809
191,s,0.1719,106.1599,105.988,0.310299999999998,4.123105625617661,0.07525880444877364
192,a,0.1674,106.2204,106.053,-0.106899999999996,1.0,-0.106899999999996
193,r,0.1855,106.6911,106.5056,0.28520000000000323,3.1622776601683795,0.09018815886800319
194,space,0.1644,107.855,107.6906,0.9994999999999976,3.1622776601683795,0.31606965213382876
195,y,0.0915,108.5163,108.4248,0.5698000000000008,3.1622776601683795,0.1801865810763945
196,space,0.1622,108.8516,108.6894,0.17310000000000514,3.1622776601683795,0.054739026297516265
197,p,0.1263,109.2827,109.1564,0.3048000000000002,5.830951894845301,0.05227276875143672
198,e,0.1144,109.3798,109.2654,-0.017300000000005866,7.0,-0.0024714285714294093
199,n,0.1294,109.6651,109.5357,0.1559000000000026,3.605551275463989,0.04323888029575733
200,s,0.0648,110.0446,109.9798,0.314700000000002,4.123105625617661,0.07632596119893446
201,a,0.17,110.1801,110.0101,-0.03450000000000841,1.0,-0.03450000000000841
202,r,0.1107,110.5891,110.4784,0.29829999999999757,3.1622776601683795,0.09433074260282198
203,,0.1198,110.9354,110.8157,0.2266000000000048,,
204,space,0.1619,111.9214,111.7595,0.8241000000000014,,
205,y,0.0936,112.5646,112.471,0.5495999999999981,3.1622776601683795,0.17379878020285353
206,space,0.1626,112.9082,112.7456,0.18099999999999739,3.1622776601683795,0.05723722564904683
207,p,0.115,113.3155,113.2005,0.29230000000001155,5.830951894845301,0.05012903643715731
208,e,0.1053,113.3195,113.2142,-0.10129999999999484,7.0,-0.014471428571427834
209,n,0.1142,113.7133,113.5992,0.2796999999999912,3.605551275463989,0.07757482244209585
210,s,0.137,114.0871,113.9501,0.23680000000000234,4.123105625617661,0.05743243600860422
211,,0.0842,114.5728,114.4886,0.40149999999999864,,
212,o,0.109,114.9763,114.8672,0.294399999999996,,
213,space,0.1776,115.9067,115.7292,0.752900000000011,5.0,0.1505800000000022
214,y,0.0946,116.6944,116.5998,0.6931000000000012,3.1622776601683795,0.21917746462627072
215,a,0.1014,116.7419,116.6405,-0.05389999999999873,5.0990195135927845,-0.01057065968394787
216,n,0.1015,117.2602,117.1587,0.41679999999999495,5.0990195135927845,0.08174120512559412
217,t,0.1564,117.7812,117.6248,0.3645999999999958,2.23606797749979,0.16305407691928278
218,o,0.0904,117.7857,117.6952,-0.08599999999999852,4.0,-0.02149999999999963
219,space,0.1674,119.3924,119.2249,1.4391999999999996,5.0,0.28783999999999993
220,q,0.1329,120.8217,120.6888,1.2964000000000055,5.0,0.2592800000000011
221,u,0.1142,121.0673,120.9531,0.1313999999999993,6.0,0.02189999999999988
222,e,0.1325,121.1817,121.0492,-0.018100000000004002,4.0,-0.0045250000000010004
223,space,0.0978,121.3104,121.2126,0.03089999999998838,3.605551275463989,0.008570118031676567
224,p,0.1803,121.7192,121.5389,0.22849999999999682,5.830951894845301,0.03918742670506272
225,o,0.1013,121.7472,121.6459,-0.07330000000000325,1.0,-0.07330000000000325
226,r,0.1351,121.887,121.7519,0.004699999999999704,5.0,0.0009399999999999409
227,space,0.1144,122.0955,121.9811,0.09409999999999741,3.1622776601683795,0.02975703278218363
228,l,0.0918,122.3095,122.2177,0.12219999999999231,4.47213595499958,0.02732475068504571
229,a,0.1704,122.422,122.2516,-0.057900000000003615,8.0,-0.007237500000000452
230,s,0.1321,122.4818,122.3498,-0.07219999999999516,1.0,-0.07219999999999516
231,space,0.107,122.5122,122.4052,-0.07660000000001332,3.605551275463989,-0.02124501751542997
232,o,0.1175,122.7942,122.6767,0.16449999999998965,5.0,0.03289999999999793
233,r,0.157,123.142,122.985,0.19079999999999586,5.0,0.038159999999999174
234,e,0.1414,123.2532,123.1118,-0.030199999999993565,1.0,-0.030199999999993565
235,j,0.1056,123.5278,123.4222,0.16899999999999693,4.123105625617661,0.04098852063113953
236,a,0.1796,123.6772,123.4976,-0.030199999999993565,6.0,-0.005033333333332261
237,s,0.111,123.7006,123.5896,-0.0875999999999948,1.0,-0.0875999999999948
238,space,0.0955,123.8755,123.7799,0.07930000000000348,3.605551275463989,0.0219938627803313
239,s,0.0654,124.0382,123.9728,0.09730000000000416,3.605551275463989,0.026986164546358552
240,,0.0836,125.1094,125.0259,0.9876999999999896,,
241,l,0.1016,125.8938,125.7923,0.6829000000000036,,
242,e,0.0926,125.9687,125.8761,-0.017700000000004934,6.082762530298219,-0.0029098620753056355
243,space,0.0901,126.2131,126.123,0.15430000000000632,3.605551275463989,0.04279512013877818
244,s,0.1538,126.4141,126.2603,0.04720000000000368,3.605551275463989,0.013090924630916429
245,a,0.1079,126.4615,126.3537,-0.06040000000000134,1.0,-0.06040000000000134
246,l,0.1186,126.8928,126.7741,0.3126000000000033,8.0,0.039075000000000415
247,,0.0788,127.3727,127.2939,0.40109999999999957,,
248,i,0.1181,127.8274,127.7093,0.33660000000000423,,
249,a,0.0961,127.9195,127.8233,-0.004099999999993997,7.0710678118654755,-0.0005798275605721201
250,space,0.0948,128.1162,128.0214,0.10190000000000055,4.47213595499958,0.02278553269072298
251,h,0.0905,128.5565,128.4661,0.3499000000000194,2.23606797749979,0.15648003706544397
252,u,0.0769,128.7008,128.624,0.06749999999999545,1.4142135623730951,0.047729707730088736
253,m,0.2266,129.3226,129.096,0.39520000000001687,2.23606797749979,0.1767388129415909
254,o,0.1121,129.4195,129.3074,-0.015199999999992997,3.605551275463989,-0.004215721491309799
255,,0.0752,131.1206,131.0454,1.6259000000000015,,
256,space,0.1169,131.5588,131.442,0.32140000000001123,,
257,,0.1424,132.2525,132.1101,0.5512999999999977,,
258,s,1427279883.4084,132.3189,-1427279751.0895,-1427279883.342,,
259,e,0.0961,132.717,132.6209,0.3019999999999925,1.4142135623730951,0.21354624791833204
260,space,0.1673,133.7926,133.6253,0.908299999999997,3.605551275463989,0.25191709411568697
261,p,0.1135,135.5567,135.4432,1.6505999999999972,5.830951894845301,0.2830755646362246
262,a,0.0877,135.6141,135.5264,-0.030300000000011096,9.055385138137417,-0.0033460752400690753
263,s,0.1894,136.0391,135.8497,0.23560000000000514,1.0,0.23560000000000514
264,a,0.2297,136.224,135.9944,-0.044699999999977535,1.0,-0.044699999999977535
265,b,0.1145,136.6111,136.4966,0.2726000000000113,4.123105625617661,0.0661152113849071
266,a,0.1062,136.6823,136.576,-0.03509999999999991,4.123105625617661,-0.008513000438775266
267,space,0.1196,136.9521,136.8326,0.15030000000001564,4.47213595499958,0.033608101701825335
268,t,0.0959,137.2924,137.1965,0.24439999999998463,3.0,0.08146666666666154
269,o,0.0828,137.4108,137.328,0.03560000000001651,4.0,0.008900000000004127
270,d,0.133,137.9746,137.8416,0.43080000000000496,6.082762530298219,0.07082308373114873
271,o,0.1312,138.0229,137.8918,-0.08280000000002019,6.082762530298219,-0.013612236148886904
272,space,0.111,138.3051,138.1941,0.1711999999999989,5.0,0.034239999999999784
273,e,0.0909,138.3918,138.3009,-0.004199999999997317,3.605551275463989,-0.0011648704120722372
274,l,0.0882,138.4982,138.41,0.01820000000000732,6.082762530298219,0.0029920615689587064
275,space,0.1008,138.7174,138.6167,0.1185000000000116,4.47213595499958,0.0264974055333751
276,d,0.1012,138.9231,138.8219,0.10450000000000159,2.8284271247461903,0.03694632931699767
277,,0.0809,139.3581,139.2771,0.353999999999985,,
278,o,0.0655,139.688,139.6225,0.26439999999999486,,
279,,0.0733,140.6673,140.594,0.9060000000000059,,
280,,0.1042,141.1112,141.007,0.33969999999999345,,
281,i,0.0992,141.4738,141.3745,0.2633000000000152,,
282,a,0.1106,141.58,141.4694,-0.004400000000003956,7.0710678118654755,-0.0006222539674447213
283,space,0.0752,141.7126,141.6374,0.05740000000000123,4.47213595499958,0.012835030190849066
284,p,0.1063,141.9946,141.8883,0.17569999999997776,5.830951894845301,0.030132301409534986
285,e,0.0913,142.0811,141.9898,-0.004799999999988813,7.0,-0.0006857142857126876
286,n,0.0881,142.2387,142.1506,0.069500000000005,3.605551275463989,0.0192758318188281
287,s,0.1323,142.4501,142.3179,0.07920000000001437,4.123105625617661,0.019208821502881057
288,a,0.0785,142.5024,142.4239,-0.026199999999988677,1.0,-0.026199999999988677
289,n,0.1064,142.696,142.5897,0.08729999999999905,5.0990195135927845,0.01712093859756328
290,d,0.1879,143.0467,142.8588,0.16280000000000427,3.1622776601683795,0.05148188030754256
291,o,0.0832,143.1125,143.0293,-0.017399999999980764,6.082762530298219,-0.0028605423791100548
292,,0.0937,147.0408,146.9471,3.8345999999999947,,
293,space,0.1011,147.2772,147.1761,0.13530000000000086,,
294,p,0.1005,147.5659,147.4654,0.18819999999999482,5.830951894845301,0.03227603372381927
295,e,0.2265,147.7746,147.5481,-0.017799999999994043,7.0,-0.002542857142856292
296,r,0.1449,147.8609,147.716,-0.05859999999998422,1.0,-0.05859999999998422
297,o,0.0839,147.9275,147.8436,-0.017299999999977445,5.0,-0.003459999999995489
298,space,0.0831,148.1886,148.1056,0.1781000000000006,5.0,0.03562000000000012
299,n,0.1469,148.4914,148.3445,0.1559000000000026,1.4142135623730951,0.11023794718698458
300,o,0.1153,148.5921,148.4768,-0.0146000000000015,3.605551275463989,-0.004049311432444589
301,space,0.1058,148.8263,148.7205,0.12839999999999918,5.0,0.025679999999999835
302,s,0.0971,148.9512,148.854,0.02770000000001005,3.605551275463989,0.007682597717722211
303,e,0.1202,149.251,149.1308,0.17959999999999354,1.4142135623730951,0.12699637790109936
304,space,0.1201,149.4217,149.3016,0.050600000000002865,3.605551275463989,0.014033914964499091
305,l,0.1231,149.6145,149.4914,0.06970000000001164,4.47213595499958,0.015585393803176136
306,e,0.0963,149.7613,149.665,0.050499999999999545,6.082762530298219,0.008302148858920468
307,space,0.1151,149.8596,149.7445,-0.01680000000001769,3.605551275463989,-0.004659481648296831
308,o,0.099,150.1229,150.0239,0.16429999999999723,5.0,0.032859999999999445
309,c,0.1375,150.6687,150.5311,0.4082000000000221,6.324555320336759,0.06454208704404012
310,u,0.0969,150.8831,150.7862,0.11750000000000682,4.47213595499958,0.026273798735624052
311,r,0.0703,151.1185,151.0482,0.16509999999999536,3.0,0.05503333333333179
312,r,0.1066,151.2981,151.1915,0.07299999999997908,0.0,inf
313,,0.0843,151.8103,151.726,0.42789999999999395,,
314,i,0.0891,152.1833,152.0942,0.2838999999999885,,
315,a,0.1068,152.2984,152.1917,0.008399999999994634,7.0710678118654755,0.001187939392392641
316,space,0.0943,152.4496,152.3553,0.05690000000001305,4.47213595499958,0.012723226791976721
317,n,0.0879,152.6592,152.5712,0.12160000000000082,1.4142135623730951,0.08598418459228475
318,a,0.1012,152.738,152.6368,-0.02240000000000464,5.0990195135927845,-0.004393001427096232
319,d,0.0926,153.0145,152.9219,0.18389999999999418,2.0,0.09194999999999709
320,a,0.0699,153.0656,152.9957,-0.018799999999998818,2.0,-0.009399999999999409
321,,0.109,155.3975,155.2885,2.22290000000001,,
322,,0.2134,155.4074,155.1941,-0.20340000000001623,,
323,space,0.1675,157.4062,157.2387,1.8312999999999988,,
324,p,0.1085,158.8306,158.7221,1.3158999999999992,5.830951894845301,0.22567498818902723
325,e,0.1237,159.15,159.0264,0.19579999999999131,7.0,0.027971428571427332
326,n,0.1057,159.292,159.1863,0.0362999999999829,3.605551275463989,0.010067808561483167
327,s,0.1877,159.572,159.3843,0.0922999999999945,4.123105625617661,0.0223860381908522
328,a,0.1673,159.6524,159.485,-0.08699999999998909,1.0,-0.08699999999998909
329,r,0.0964,159.9501,159.8537,0.20130000000000337,3.1622776601683795,0.06365664929919054
330,space,0.1283,160.2042,160.0758,0.12569999999999482,3.1622776601683795,0.039749830188314884
331,l,0.132,160.6615,160.5295,0.325300000000027,4.47213595499958,0.07273929130807419
332,e,0.1201,160.7258,160.6057,-0.055799999999976535,6.082762530298219,-0.00917346349163508
333,space,0.1038,160.9663,160.8625,0.13670000000001892,3.605551275463989,0.03791375841199966
334,d,0.1095,161.7312,161.6217,0.6554000000000144,2.8284271247461903,0.2317188921948367
335,a,0.093,161.7834,161.6904,-0.04079999999999018,2.0,-0.02039999999999509
336,b,0.0999,162.0694,161.9696,0.1862000000000137,4.123105625617661,0.04516013338176852
337,a,0.123,162.1228,161.9997,-0.06970000000001164,4.123105625617661,-0.016904733065035232
338,space,0.1607,162.4349,162.2741,0.151299999999992,4.47213595499958,0.033831708499570026
339,s,0.0967,162.6576,162.5609,0.12600000000000477,3.605551275463989,0.03494611236219076
340,,0.1248,163.1296,163.0048,0.34719999999998663,,
341,o,0.082,163.4989,163.4169,0.2872999999999877,,
342,l,0.0776,163.6911,163.6135,0.11459999999999582,1.0,0.11459999999999582
