,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
25,e,0.1978,31.6279,31.4301,0.6352000000000011,1.0,0.6352000000000011
26,space,0.1857,32.0015,31.8158,0.18789999999999907,3.605551275463989,0.05211408343536002
27,,0.1004,32.132,32.0317,0.03020000000000067,,
28,v,0.1599,32.507,32.3471,0.21509999999999962,,
29,i,0.1502,33.2363,33.0861,0.579100000000004,4.47213595499958,0.1294906965770137
30,a,0.1687,34.0073,33.8387,0.6024000000000029,7.0710678118654755,0.08519222499735565
31,j,0.1325,34.6965,34.564,0.5566999999999993,6.0,0.09278333333333322
32,e,0.167,35.4477,35.2807,0.5842000000000027,4.123105625617661,0.14168931214622638
33,space,0.1036,39.2297,39.1261,3.6784000000000034,3.605551275463989,1.0202046008974424
34,,0.101,39.4358,39.3348,0.1051000000000002,,
35,l,0.1294,39.7085,39.5791,0.14329999999999643,,
36,l,0.1844,40.045,39.8605,0.15200000000000102,0.0,inf
37,e,0.1113,40.5213,40.41,0.3649999999999949,6.082762530298219,0.06000563036645457
38,g,0.1934,41.3955,41.2021,0.680800000000005,2.23606797749979,0.3044630158163736
39,a,0.1835,42.6648,42.4813,1.085799999999999,4.0,0.27144999999999975
40,r,0.154,43.3451,43.191,0.5262000000000029,3.1622776601683795,0.16639905047806103
41,o,0.1117,43.7232,43.6115,0.2663999999999973,5.0,0.05327999999999946
42,n,0.1448,44.4371,44.2924,0.5692000000000021,3.605551275463989,0.1578676758457008
43,,0.1003,44.6069,44.5066,0.0694999999999979,,
44,space,0.1912,46.7531,46.5619,1.9549999999999983,,
45,a,0.1487,50.4877,50.3391,3.5859999999999985,4.47213595499958,0.8018539767314242
46,space,0.1553,51.0128,50.8575,0.369800000000005,4.47213595499958,0.08268979380794333
47,u,0.1318,51.5562,51.4243,0.41150000000000375,3.605551275463989,0.11412956537334194
48,n,0.1725,51.9817,51.8092,0.2530000000000001,2.23606797749979,0.11314503966148941
49,space,0.1576,52.3297,52.1721,0.1904000000000039,1.4142135623730951,0.13463313113792139
50,p,0.1502,52.8816,52.7314,0.40169999999999817,5.830951894845301,0.06889098165174548
51,u,0.1118,53.7909,53.6791,0.7974999999999994,3.0,0.26583333333333314
52,e,0.1402,54.2111,54.0709,0.28000000000000114,4.0,0.07000000000000028
53,b,0.1365,55.6408,55.5043,1.2931999999999988,2.8284271247461903,0.4572152447152212
54,,0.0856,55.7116,55.6259,-0.014899999999997249,,
55,,0.0008,55.8937,55.893,0.18140000000000356,,
56,l,0.3319,56.3734,56.0415,0.1477999999999966,,
57,o,0.1578,56.781,56.6232,0.24980000000000047,1.0,0.24980000000000047
58,,0.049,58.3807,58.3316,1.5506000000000029,,
59,space,0.0996,58.7409,58.6413,0.2606000000000037,,
60,,0.0379,65.6964,65.6585,6.9176,,
61,l,0.1368,73.036,72.8992,7.202799999999996,,
62,o,0.1126,73.5726,73.46,0.4239999999999924,1.0,0.4239999999999924
63,,0.1082,78.9057,78.7975,5.224900000000005,,
64,space,0.1096,79.4551,79.3455,0.4398000000000053,,
65,e,0.1379,80.5921,80.4542,0.9990999999999985,3.605551275463989,0.27710048302431284
66,n,0.1262,81.1378,81.0116,0.4194999999999993,3.605551275463989,0.11634836615824162
67,space,0.1214,81.68,81.5586,0.42079999999999984,1.4142135623730951,0.2975505335232991
68,e,0.119,82.1081,81.9891,0.3090999999999866,3.605551275463989,0.08572891532660545
69,s,0.1591,82.6116,82.4525,0.34440000000000737,1.4142135623730951,0.24352757544065215
70,e,0.0704,83.7694,83.699,1.0874000000000024,1.4142135623730951,0.7689079138622534
71,space,0.1365,84.3091,84.1725,0.4030999999999949,3.605551275463989,0.11179982454919352
72,m,0.1357,84.6916,84.5559,0.24679999999999325,1.4142135623730951,0.17451395359683514
73,o,0.1236,85.1094,84.9858,0.29420000000000357,3.605551275463989,0.0815963988647322
74,m,0.1219,85.8191,85.6972,0.5878000000000014,3.605551275463989,0.16302638767059524
75,e,0.1108,86.2635,86.1527,0.3335999999999899,3.605551275463989,0.09252399273036542
76,n,0.1084,87.1964,87.088,0.8245000000000005,3.605551275463989,0.22867515589385085
77,t,0.1183,88.0246,87.9062,0.7098000000000013,2.23606797749979,0.31743221008587075
78,o,0.1145,88.4217,88.3072,0.28259999999998797,4.0,0.07064999999999699
79,space,0.0912,93.0587,92.9675,4.5458,5.0,0.90916
80,e,0.1562,94.0913,93.935,0.8763000000000005,3.605551275463989,0.2430418909760843
81,l,0.1322,94.4356,94.3034,0.2120999999999924,6.082762530298219,0.034869025207465036
82,space,0.14,94.8891,94.7491,0.3135000000000048,4.47213595499958,0.07010073109461946
83,a,0.156,95.4183,95.2623,0.3731999999999971,4.47213595499958,0.08345005692029149
84,b,0.1258,97.0901,96.9644,1.5460999999999956,4.123105625617661,0.37498432986867336
85,u,0.1089,98.3572,98.2483,1.1581999999999937,2.8284271247461903,0.4094855369851274
86,e,0.146,98.8111,98.6651,0.3078999999999894,4.0,0.07697499999999735
87,l,0.1669,99.3557,99.1888,0.37770000000000437,6.082762530298219,0.06209349750523417
88,o,0.1803,99.8138,99.6335,0.27779999999999916,1.0,0.27779999999999916
89,space,0.0982,103.1107,103.0124,3.198599999999999,5.0,0.6397199999999998
90,i,0.1242,103.8168,103.6927,0.5820000000000078,4.242640687119285,0.1371787155501921
91,b,0.0969,104.7797,104.6828,0.8659999999999997,3.605551275463989,0.24018518496552413
92,a,0.1371,105.6098,105.4728,0.6931000000000012,4.123105625617661,0.16810144171268265
93,space,0.1102,107.7219,107.6117,2.001899999999992,4.47213595499958,0.44763844841568107
94,s,0.1671,113.3095,113.1424,5.42049999999999,3.605551275463989,1.5033762068194245
95,e,0.1666,113.8304,113.6638,0.35429999999999495,1.4142135623730951,0.2505279325743902
96,n,0.1542,114.2831,114.1289,0.2985000000000042,3.605551275463989,0.08278900428661662
97,t,0.1613,115.072,114.9108,0.6276999999999902,2.23606797749979,0.28071597389531916
98,a,0.163,115.8765,115.7135,0.6414999999999935,4.123105625617661,0.15558660346080602
99,d,0.1549,116.2535,116.0986,0.22210000000001173,2.0,0.11105000000000587
100,o,0.1401,116.6916,116.5516,0.29809999999999093,6.082762530298219,0.04900733811572552
101,space,0.1111,120.1771,120.066,3.3744000000000085,5.0,0.6748800000000017
102,s,0.1542,121.1248,120.9706,0.7935000000000088,3.605551275463989,0.2200773028523621
103,o,0.1185,121.8309,121.7124,0.587600000000009,7.0710678118654755,0.08309918892504434
104,b,0.123,122.4464,122.3233,0.4924000000000035,4.47213595499958,0.11010398721209043
105,r,0.152,123.2719,123.1199,0.6735000000000042,2.23606797749979,0.30119835656922356
106,e,0.1312,124.2566,124.1254,0.8534999999999968,1.0,0.8534999999999968
107,space,0.1164,125.9126,125.7962,1.539599999999993,3.605551275463989,0.42700821105417947
108,e,0.1353,126.6472,126.5119,0.5992999999999995,3.605551275463989,0.16621591379888978
109,l,0.1369,127.0726,126.9357,0.2884999999999991,6.082762530298219,0.04742910783759543
110,space,0.1504,127.5085,127.358,0.28540000000000987,4.47213595499958,0.0638173800778462
111,b,0.1515,127.9651,127.8136,0.30509999999999593,1.0,0.30509999999999593
112,u,0.1181,129.3564,129.2383,1.2732000000000028,2.8284271247461903,0.4501441769033571
113,r,0.1069,129.8308,129.724,0.3675999999999817,3.0,0.12253333333332724
114,r,0.1536,130.1134,129.9598,0.12899999999999068,0.0,inf
115,o,0.114,131.0504,130.9364,0.8229999999999791,5.0,0.1645999999999958
116,space,0.101,133.866,133.765,2.71459999999999,5.0,0.5429199999999981
117,y,0.1061,134.6131,134.5069,0.6408999999999878,3.1622776601683795,0.20267037524018758
118,space,0.1418,135.1517,135.0099,0.3967999999999847,3.1622776601683795,0.12547917755547644
119,e,0.174,136.0269,135.8529,0.7012,3.605551275463989,0.19447788879656536
120,l,0.1578,136.4424,136.2846,0.2576999999999998,6.082762530298219,0.04236561902859055
121,space,0.1641,136.8628,136.6987,0.2563000000000102,4.47213595499958,0.057310422263321885
122,n,0.1971,137.2625,137.0654,0.2026000000000181,1.4142135623730951,0.14325983386840732
123,i,0.1674,137.7538,137.5863,0.32380000000000564,2.8284271247461903,0.11448058787410403
124,e,0.1722,138.2095,138.0373,0.2834999999999752,5.0,0.056699999999995046
125,t,0.1267,138.848,138.7213,0.5118000000000222,2.0,0.2559000000000111
126,o,0.1357,139.7464,139.6107,0.7626999999999953,4.0,0.19067499999999882
127,space,0.1186,141.5361,141.4175,1.6710999999999956,5.0,0.33421999999999913
128,i,0.1237,142.1902,142.0665,0.530399999999986,4.242640687119285,0.12501647891377832
129,b,0.0798,142.8653,142.7855,0.5953000000000088,3.605551275463989,0.1651065134064419
130,a,0.1316,143.3446,143.213,0.34770000000000323,4.123105625617661,0.08432963682513375
131,space,0.1721,143.8409,143.6688,0.3241999999999905,4.47213595499958,0.07249332383054105
132,c,0.1543,146.5209,146.3665,2.525599999999997,2.23606797749979,1.1294826567946925
133,a,0.1498,147.3718,147.222,0.7010999999999967,2.23606797749979,0.313541451805019
134,m,0.1729,147.8481,147.6752,0.30339999999998213,5.0990195135927845,0.059501635400921536
135,i,0.1446,148.3594,148.2149,0.366800000000012,2.8284271247461903,0.12968338366961704
136,n,0.1355,148.972,148.8364,0.47700000000000387,2.8284271247461903,0.16864496731299294
137,a,0.1411,149.7807,149.6396,0.6675999999999931,5.0990195135927845,0.1309271318182503
138,n,0.125,150.1817,150.0567,0.27600000000001046,5.0990195135927845,0.05412805329814085
139,d,0.1498,150.6751,150.5253,0.3435999999999808,3.1622776601683795,0.10865586040337943
140,o,0.1337,151.1604,151.0267,0.351600000000019,6.082762530298219,0.05780268393656675
141,space,0.119,152.9914,152.8724,1.711999999999989,5.0,0.3423999999999978
142,a,0.162,153.7525,153.5905,0.5990999999999929,4.47213595499958,0.1339628325320108
143,l,0.1371,154.1985,154.0614,0.3088999999999942,8.0,0.03861249999999927
144,space,0.1014,158.0146,157.9132,3.7146999999999935,4.47213595499958,0.8306321716018453
145,l,0.1395,158.5922,158.4526,0.4379999999999882,4.47213595499958,0.09793977741448814
146,a,0.1676,159.0673,158.8997,0.30750000000000455,8.0,0.03843750000000057
147,d,0.1855,159.4827,159.2972,0.22990000000001487,2.0,0.11495000000000744
148,o,0.1316,159.8265,159.6949,0.21219999999999573,6.082762530298219,0.03488546510619612
149,,0.1045,161.5655,161.461,1.6345000000000027,,
150,space,0.1317,162.9124,162.7807,1.21520000000001,,
151,a,0.1623,163.7549,163.5926,0.6802000000000135,4.47213595499958,0.1520973438295387
152,l,0.1594,164.2104,164.0509,0.2960000000000207,8.0,0.037000000000002586
153,space,0.0834,168.561,168.4777,4.267300000000006,4.47213595499958,0.9541972880384865
154,p,0.1137,169.1611,169.0474,0.4864000000000033,5.830951894845301,0.08341691181331685
155,a,0.1331,169.6637,169.5306,0.36949999999998795,9.055385138137417,0.04080444888465446
156,s,0.2202,170.0999,169.8797,0.21600000000000819,1.0,0.21600000000000819
157,r,0.1371,170.9854,170.8483,0.7484000000000037,2.23606797749979,0.33469465487217015
158,space,0.1348,171.7805,171.6457,0.6603000000000065,3.1622776601683795,0.20880519390092014
159,space,0.1329,175.3835,175.2506,3.470100000000002,0.0,inf
160,p,0.1692,176.0666,175.8973,0.5138000000000034,5.830951894845301,0.08811597304622161
161,o,0.1696,176.4867,176.3171,0.2505000000000166,1.0,0.2505000000000166
162,r,0.1585,177.0637,176.9052,0.41849999999999454,5.0,0.08369999999999891
163,space,0.161,177.4883,177.3272,0.2634999999999934,3.1622776601683795,0.08332601634543471
164,l,0.1483,178.0239,177.8756,0.387299999999982,4.47213595499958,0.08660291276856283
165,a,0.1711,178.5201,178.3489,0.32499999999998863,8.0,0.04062499999999858
166,space,0.2098,178.9896,178.7798,0.25969999999998095,4.47213595499958,0.058070685375665274
167,c,0.1531,179.6797,179.5266,0.5370000000000061,2.23606797749979,0.24015370078348014
168,a,0.1426,180.5623,180.4197,0.7400000000000091,2.23606797749979,0.33093806066997294
169,l,0.1003,181.0304,180.9301,0.3678000000000168,8.0,0.0459750000000021
170,l,0.1847,181.3478,181.1631,0.13269999999999982,0.0,inf
171,e,0.1484,181.7521,181.6036,0.2557999999999936,6.082762530298219,0.042053260952709344
172,space,0.1081,184.779,184.6709,2.918799999999976,3.605551275463989,0.8095294663710928
173,p,0.162,185.3864,185.2244,0.44540000000000646,5.830951894845301,0.07638546982247454
174,r,0.1483,186.3386,186.1903,0.8038999999999987,6.0,0.13398333333333312
175,i,0.1318,186.7256,186.5938,0.25519999999997367,4.0,0.06379999999999342
176,n,0.166,187.223,187.057,0.33140000000000214,2.8284271247461903,0.11716759364261167
177,c,0.1568,188.838,188.6812,1.4581999999999766,3.0,0.4860666666666589
178,i,0.1263,189.2073,189.081,0.242999999999995,5.385164807134504,0.045123967177022675
179,p,0.1665,189.9159,189.7494,0.5421000000000049,2.0,0.27105000000000246
180,a,0.1623,190.4217,190.2594,0.3435000000000059,9.055385138137417,0.03793322920671044
181,l,0.1393,191.265,191.1258,0.704100000000011,8.0,0.08801250000000138
182,space,0.1353,193.8227,193.6874,2.4224000000000103,4.47213595499958,0.5416651068695514
183,d,0.1545,194.5242,194.3697,0.546999999999997,2.8284271247461903,0.1933937046545197
184,e,0.1801,194.9293,194.7492,0.22499999999999432,1.0,0.22499999999999432
185,l,0.1543,195.3793,195.225,0.2956999999999823,6.082762530298219,0.048612780546191246
186,space,0.14,195.754,195.614,0.23470000000000368,4.47213595499958,0.052480515431920886
187,p,0.1667,196.2926,196.1259,0.3719000000000108,5.830951894845301,0.06378032381450088
188,u,0.1349,196.8519,196.7169,0.42430000000001655,3.0,0.14143333333333885
189,e,0.1631,197.2273,197.0642,0.21229999999999905,4.0,0.05307499999999976
190,b,0.1261,197.9831,197.857,0.6296999999999855,2.8284271247461903,0.22263257005657935
191,l,0.1693,198.6713,198.502,0.5189000000000021,4.123105625617661,0.1258517358313537
192,o,0.1622,199.0631,198.901,0.22970000000000823,1.0,0.22970000000000823
193,space,0.1205,202.0858,201.9654,2.9022999999999968,5.0,0.5804599999999993
194,a,0.162,202.7294,202.5674,0.48159999999998604,4.47213595499958,0.10768903379638675
195,l,0.1748,203.2835,203.1087,0.37930000000000064,8.0,0.04741250000000008
196,g,0.1523,204.1689,204.0166,0.7331000000000074,4.0,0.18327500000000185
197,u,0.1289,204.6796,204.5507,0.38179999999999836,2.23606797749979,0.1707461507618832
198,n,0.1362,205.2007,205.0645,0.384900000000016,2.23606797749979,0.17213251290794096
199,a,0.1667,205.6835,205.5168,0.3160999999999774,5.0990195135927845,0.061992310317175545
200,s,0.1937,206.0678,205.8741,0.19059999999998922,1.0,0.19059999999998922
201,space,0.1577,206.4915,206.3339,0.26609999999999445,3.605551275463989,0.0738028611077652
202,p,0.1571,207.2073,207.0502,0.5586999999999875,5.830951894845301,0.09581625951911754
203,e,0.1618,208.1837,208.0219,0.8145999999999844,7.0,0.11637142857142635
204,r,0.1872,208.6118,208.4246,0.24090000000001055,1.0,0.24090000000001055
205,s,0.1805,209.5179,209.3374,0.7256000000000142,2.23606797749979,0.32449818489477583
206,o,0.1157,209.9019,209.7862,0.26830000000001064,7.0710678118654755,0.037943349878471644
207,n,0.1416,210.4391,210.2975,0.39560000000000173,3.605551275463989,0.10971969881335081
208,a,0.1542,211.345,211.1908,0.7516999999999996,5.0990195135927845,0.14742049878337288
209,s,0.2155,211.7195,211.5039,0.1588999999999885,1.0,0.1588999999999885
210,space,0.1262,216.4794,216.3533,4.6337999999999795,3.605551275463989,1.2851848846342278
211,s,0.1618,217.549,217.3872,0.9078000000000088,3.605551275463989,0.25177841906663395
212,e,0.1938,218.0413,217.8474,0.2983999999999867,1.4142135623730951,0.21100066350605634
213,space,0.1534,219.3424,219.189,1.1476999999999862,3.605551275463989,0.3183147076038439
214,e,0.1142,220.266,220.1518,0.8094000000000108,3.605551275463989,0.22448716941235322
215,n,0.1236,220.8321,220.7085,0.44249999999999545,3.605551275463989,0.12272741841483069
216,f,0.1369,221.6699,221.533,0.7008999999999901,2.23606797749979,0.3134520090859161
217,a,0.1841,222.4971,222.313,0.6430999999999756,3.0,0.21436666666665852
218,d,0.162,223.0364,222.8744,0.3773000000000195,2.0,0.18865000000000975
219,a,0.1623,224.1569,223.9946,0.958200000000005,2.0,0.4791000000000025
220,r,0.172,224.6889,224.5169,0.3599999999999852,3.1622776601683795,0.11384199576605697
221,o,0.1186,225.0908,224.9722,0.283299999999997,5.0,0.0566599999999994
222,n,0.1445,225.6652,225.5207,0.4299000000000035,3.605551275463989,0.11923280717861398
223,space,0.1383,228.9687,228.8304,3.1651999999999987,1.4142135623730951,2.238134383811659
224,c,0.1632,229.4985,229.3353,0.36659999999997694,2.23606797749979,0.16394850411027426
225,u,0.1279,230.0605,229.9326,0.4341000000000008,4.47213595499958,0.09706771090326605
226,a,0.1615,231.1261,230.9646,0.9040999999999997,6.082762530298219,0.1486331244227735
227,n,0.126,232.3326,232.2066,1.0805000000000007,5.0990195135927845,0.211903484016808
228,d,0.1539,232.7705,232.6165,0.2838999999999885,3.1622776601683795,0.08977706277217665
229,o,0.122,233.1732,233.0511,0.28059999999999263,6.082762530298219,0.046130355837882046
230,space,0.1409,237.9458,237.8049,4.631699999999995,5.0,0.926339999999999
231,v,0.1126,238.7496,238.637,0.6912000000000091,1.4142135623730951,0.4887522071561481
232,i,0.1137,239.3038,239.1901,0.4405000000000143,4.47213595499958,0.09849879440886894
233,e,0.1754,239.7896,239.6142,0.31040000000001555,5.0,0.06208000000000311
234,r,0.1971,240.1993,240.0022,0.21259999999998058,1.0,0.21259999999998058
235,o,0.1456,240.5121,240.3664,0.1671000000000049,5.0,0.033420000000000984
236,n,0.1748,241.0189,240.8441,0.33199999999999363,3.605551275463989,0.09208023257338627
237,space,0.1082,245.758,245.6498,4.630899999999997,1.4142135623730951,3.2745407929967807
238,a,0.1717,246.2636,246.0919,0.33389999999999986,4.47213595499958,0.07466230976871795
239,l,0.16,246.6408,246.4808,0.21719999999999118,8.0,0.027149999999998897
240,space,0.158,247.0738,246.9157,0.27489999999997394,4.47213595499958,0.061469508701463386
241,v,0.1446,247.8604,247.7158,0.6419999999999959,1.4142135623730951,0.45396255352176057
242,i,0.1318,248.3259,248.194,0.3335999999999899,4.47213595499958,0.07459522772939073
243,e,0.1751,248.9284,248.7533,0.4274000000000058,5.0,0.08548000000000115
244,j,0.1551,249.5357,249.3806,0.4521999999999764,4.123105625617661,0.10967460964142405
245,o,0.1268,250.0619,249.9351,0.3994000000000142,2.23606797749979,0.17861711004268954
246,space,0.1217,251.6229,251.5012,1.439300000000003,5.0,0.28786000000000056
247,s,0.1616,252.8506,252.689,1.0661000000000058,3.605551275463989,0.29568293959786
248,o,0.1317,253.2857,253.154,0.30340000000001055,7.0710678118654755,0.042907239482401195
249,b,0.1286,254.1581,254.0294,0.7437000000000182,4.47213595499958,0.16629637548666343
250,r,0.1472,254.9174,254.7702,0.6120999999999981,2.23606797749979,0.2737394418055234
251,e,0.1663,255.4982,255.3319,0.41450000000000387,1.0,0.41450000000000387
252,space,0.1616,255.9336,255.772,0.27379999999999427,3.605551275463989,0.07593845686323228
253,e,0.1887,256.4489,256.2603,0.3266999999999598,3.605551275463989,0.09061027705338003
254,l,0.1618,256.929,256.7673,0.3183999999999969,6.082762530298219,0.05234463755802526
255,space,0.1657,257.4838,257.3181,0.38910000000004175,4.47213595499958,0.08700540500452615
256,b,0.1568,258.0783,257.9215,0.43770000000000664,1.0,0.43770000000000664
257,u,0.149,258.6398,258.4908,0.4124999999999659,2.8284271247461903,0.14584077361971337
258,r,0.1662,259.3482,259.182,0.5422000000000367,3.0,0.18073333333334554
259,r,0.1745,259.634,259.4596,0.11140000000000327,0.0,inf
260,o,0.1435,259.8716,259.7281,0.09409999999996899,5.0,0.018819999999993797
261,space,0.1232,261.871,261.7478,1.876199999999983,5.0,0.3752399999999966
262,y,0.1441,262.9138,262.7697,0.8987000000000194,3.1622776601683795,0.28419389331933836
263,space,0.1593,263.4507,263.2913,0.3774999999999977,3.1622776601683795,0.11937598167135559
264,a,0.2141,263.9836,263.7695,0.3188000000000102,4.47213595499958,0.07128584712269558
265,l,0.1669,264.3177,264.1508,0.1671999999999798,8.0,0.020899999999997476
266,space,0.1498,264.7679,264.6181,0.30040000000002465,4.47213595499958,0.06717148204409919
267,n,0.1392,265.3702,265.231,0.4630999999999972,1.4142135623730951,0.32746115036748813
268,i,0.1185,266.0711,265.9526,0.5824000000000069,2.8284271247461903,0.20590949468152506
269,,0.1804,266.9869,266.8065,0.7354000000000269,,
270,o,0.2064,267.3608,267.1544,0.1675000000000182,,
271,space,0.1364,269.3833,269.2469,1.886099999999999,5.0,0.3772199999999998
272,c,0.154,270.4556,270.3016,0.9182999999999879,2.23606797749979,0.41067624474760595
273,a,0.1802,271.346,271.1658,0.7101999999999862,2.23606797749979,0.3176110955240639
274,m,0.1589,272.1045,271.9456,0.5996000000000095,5.0990195135927845,0.11759123462885701
275,i,0.1131,272.7952,272.6821,0.5776000000000181,2.8284271247461903,0.20421243840668132
276,n,0.1661,273.9188,273.7527,0.9574999999999818,2.8284271247461903,0.3385273714930532
277,a,0.1847,275.002,274.8173,0.8985000000000127,5.0990195135927845,0.17621034742166086
278,n,0.1412,275.4848,275.3436,0.34159999999997126,5.0990195135927845,0.06699327176319804
279,d,0.1617,276.0184,275.8567,0.37189999999998236,3.1622776601683795,0.11760510618165644
280,o,0.1591,276.6131,276.4539,0.43549999999999045,6.082762530298219,0.07159575897148153
281,,0.141,285.9834,285.8425,9.229399999999998,,
282,space,0.1041,286.6107,286.5066,0.5231999999999744,,
283,d,0.1631,287.734,287.5709,0.9601999999999862,2.8284271247461903,0.33948196564765654
284,e,0.1966,288.3584,288.1618,0.4278000000000475,1.0,0.4278000000000475
285,c,0.1791,289.5949,289.4159,1.0575000000000045,2.0,0.5287500000000023
286,i,0.1142,289.9967,289.8825,0.28759999999999764,5.385164807134504,0.05340597925971968
287,a,0.1846,290.8565,290.6719,0.675200000000018,7.0710678118654755,0.09548769973143392
288,n,0.1442,291.6626,291.5184,0.6619000000000028,5.0990195135927845,0.12980926984796456
289,,0.1178,296.4123,296.2945,4.63190000000003,,
290,,0.1254,299.7981,299.6727,3.260400000000004,,
291,,0.1406,307.8907,307.7502,7.95210000000003,,
292,,0.1723,308.463,308.2906,0.39990000000000236,,
293,,0.1663,310.0361,309.8698,1.4067999999999756,,
294,,0.0999,311.6152,311.5153,1.4792000000000485,,
295,space,0.1313,312.8419,312.7106,1.0953999999999837,,
296,p,0.1615,316.4134,316.2519,3.409999999999968,5.830951894845301,0.5848101753359497
297,a,0.1672,316.8024,316.6352,0.22179999999997335,9.055385138137417,0.02449371248339802
298,r,0.1945,317.3061,317.1115,0.3091000000000008,3.1622776601683795,0.09774600247580485
299,e,0.1671,317.9552,317.788,0.481899999999996,1.0,0.481899999999996
300,c,0.198,318.5615,318.3635,0.408299999999997,2.0,0.2041499999999985
301,e,0.1986,319.0209,318.8222,0.2606999999999857,2.0,0.13034999999999286
302,space,0.1837,319.4461,319.2624,0.24150000000003047,3.605551275463989,0.06698004869420487
303,m,0.1566,319.8204,319.6639,0.2178000000000111,1.4142135623730951,0.15400785694243788
304,e,0.1509,320.3539,320.203,0.3825999999999681,3.605551275463989,0.10611414753787748
305,n,0.1701,320.9641,320.7939,0.4399999999999977,3.605551275463989,0.12203404316954979
306,t,0.1131,321.7023,321.5892,0.6251000000000317,2.23606797749979,0.2795532185470379
307,i,0.1541,322.0543,321.9002,0.19790000000000418,3.0,0.06596666666666806
308,r,0.1313,322.9014,322.7701,0.7158000000000015,4.0,0.1789500000000004
309,a,0.1593,323.741,323.5817,0.6802999999999884,3.1622776601683795,0.21512974922125117
310,space,0.1497,359.4709,359.3212,35.58019999999999,4.47213595499958,7.9559745853037995
311,space,0.1428,368.165,368.0222,8.551300000000026,0.0,inf
312,q,0.1979,368.7366,368.5387,0.37369999999998527,5.0,0.07473999999999706
313,u,0.1358,369.3058,369.17,0.433400000000006,6.0,0.07223333333333433
314,e,0.1744,369.7529,369.5785,0.272700000000043,4.0,0.06817500000001075
315,space,0.1669,372.0278,371.8609,2.108000000000004,3.605551275463989,0.5846540068213927
316,v,0.1594,373.2315,373.072,1.0441999999999894,1.4142135623730951,0.7383609009149853
317,i,0.141,374.174,374.033,0.8015000000000327,4.47213595499958,0.17922084839661545
318,e,0.1983,374.7292,374.5309,0.356899999999996,5.0,0.0713799999999992
319,j,0.192,376.7895,376.5976,1.8684000000000083,4.123105625617661,0.4531535618178865
320,o,0.1137,377.3232,377.2095,0.4200000000000159,2.23606797749979,0.18782971010998945
321,space,0.126,380.2466,380.1207,2.7975000000000136,5.0,0.5595000000000028
322,t,0.1742,380.9627,380.7885,0.5418999999999983,3.0,0.18063333333333276
323,a,0.1715,381.8648,381.6932,0.7305000000000064,4.123105625617661,0.1771722740890428
324,n,0.1576,382.6194,382.4619,0.5971000000000117,5.0990195135927845,0.11710094429101199
325,space,0.1576,383.0064,382.8488,0.22939999999999827,1.4142135623730951,0.16221029560419276
326,e,0.1969,385.0828,384.8859,1.8795000000000073,3.605551275463989,0.5212795094026611
327,g,0.1591,386.019,385.8598,0.7769999999999868,2.23606797749979,0.3474849637034614
328,o,0.1452,386.8265,386.6813,0.6623000000000161,4.123105625617661,0.16063134446156724
329,i,0.1316,387.7246,387.5929,0.766399999999976,1.0,0.766399999999976
330,s,0.1794,388.5566,388.3772,0.6526000000000067,6.082762530298219,0.10728677911547728
331,t,0.1262,389.1433,389.0172,0.46059999999999945,3.1622776601683795,0.14565450902735538
332,a,0.1717,389.9349,389.7632,0.6198999999999728,4.123105625617661,0.15034783396001622
333,1,0.2022,404.3697,404.1675,14.23259999999999,,
