,key,hold_s,t_release,t_press,delta_T,dist,normed_delta_T
84,s,0.1619,26.7884,26.6264,0.587299999999999,1.0,0.587299999999999
85,space,0.1083,26.9624,26.854,0.06559999999999988,3.605551275463989,0.018194166436187483
86,s,0.1273,27.1675,27.0402,0.07779999999999987,3.605551275463989,0.021577837633161377
87,e,0.1269,27.3489,27.222,0.05450000000000088,1.4142135623730951,0.03853731957466746
88,space,0.1093,27.4679,27.3586,0.00969999999999871,3.605551275463989,0.0026902959516920035
89,e,0.1158,27.6541,27.5383,0.07039999999999935,3.605551275463989,0.019525446907127885
90,n,0.1634,27.8384,27.675,0.02090000000000103,3.605551275463989,0.0057966170505539295
91,f,0.1143,28.6659,28.5516,0.7132000000000005,2.23606797749979,0.3189527363105702
92,a,0.1365,28.9046,28.768,0.10210000000000008,3.0,0.03403333333333336
93,d,0.1278,29.1444,29.0166,0.11200000000000188,2.0,0.05600000000000094
94,a,0.1922,29.4453,29.253,0.10859999999999914,2.0,0.05429999999999957
95,r,0.1458,29.686,29.5402,0.0948999999999991,3.1622776601683795,0.03001001499499763
96,o,0.1837,29.8647,29.6811,-0.004899999999999238,5.0,-0.0009799999999998477
97,n,0.1364,30.3107,30.1743,0.30959999999999965,3.605551275463989,0.08586759037566538
98,space,0.1314,30.5359,30.4044,0.09369999999999834,1.4142135623730951,0.06625590539717832
99,c,0.1264,30.7374,30.611,0.07509999999999906,2.23606797749979,0.033585741022046416
100,u,0.1251,31.2136,31.0885,0.35109999999999886,4.47213595499958,0.07850834669001736
101,a,0.153,31.5424,31.3893,0.17569999999999908,6.082762530298219,0.028884902069551126
102,n,0.144,31.6617,31.5177,-0.024699999999999278,5.0990195135927845,-0.004844068537913004
103,d,0.1693,31.8605,31.6912,0.02949999999999875,3.1622776601683795,0.009328719097496323
104,o,0.2149,32.0384,31.8235,-0.036999999999999034,6.082762530298219,-0.006082762530298061
105,space,0.139,32.6254,32.4865,0.4480999999999966,5.0,0.08961999999999933
106,c,0.1363,33.0163,32.88,0.2546000000000035,2.23606797749979,0.11386058141429084
107,i,0.1754,33.2082,33.0328,0.016500000000000625,5.385164807134504,0.003063973079921472
108,e,0.1562,33.3993,33.2431,0.034900000000000375,5.0,0.006980000000000075
109,r,0.1696,33.5619,33.3923,-0.006999999999997897,1.0,-0.006999999999997897
110,o,0.1217,33.9792,33.8575,0.2956000000000003,5.0,0.05912000000000006
111,n,0.1195,34.2346,34.1151,0.13589999999999947,3.605551275463989,0.037691878333504174
112,space,0.0909,34.4134,34.3225,0.08789999999999765,1.4142135623730951,0.06215468606629586
113,a,0.118,34.6245,34.5065,0.09309999999999974,4.47213595499958,0.02081779287052298
114,l,0.1039,34.6989,34.595,-0.02949999999999875,8.0,-0.0036874999999998437
115,space,0.1195,34.8812,34.7616,0.06269999999999953,4.47213595499958,0.014020146218923576
116,v,0.1367,35.5052,35.3685,0.4872999999999976,1.4142135623730951,0.3445731344722029
117,i,0.1838,35.7463,35.5625,0.05729999999999791,4.47213595499958,0.012812669511073327
118,e,0.1719,35.9336,35.7616,0.015300000000003422,5.0,0.0030600000000006846
119,j,0.109,36.2175,36.1085,0.17490000000000094,4.123105625617661,0.04241948081885487
120,o,0.1614,36.4445,36.2831,0.06559999999999633,2.23606797749979,0.029337211864795598
121,space,0.129,36.7456,36.6166,0.17210000000000036,5.0,0.034420000000000076
122,s,0.1387,36.9846,36.8459,0.10029999999999717,3.605551275463989,0.027818214840694456
123,o,0.1235,37.0808,36.9574,-0.027200000000000557,7.0710678118654755,-0.003846660889654897
124,b,0.1281,37.5756,37.4476,0.3667999999999978,4.47213595499958,0.08201897341469179
125,r,0.1746,37.9168,37.7422,0.16659999999999542,2.23606797749979,0.07450578501029094
126,e,0.1484,38.0447,37.8963,-0.020500000000005514,1.0,-0.020500000000005514
127,space,0.1315,38.2434,38.1119,0.0671999999999997,3.605551275463989,0.01863792659316762
128,e,0.1267,38.8421,38.7154,0.4720000000000013,3.605551275463989,0.13090924630915443
129,l,0.115,38.9836,38.8686,0.026499999999998636,6.082762530298219,0.004356573163591744
130,space,0.113,39.1573,39.0443,0.06069999999999709,4.47213595499958,0.013572932623423071
131,b,0.1268,39.5218,39.3949,0.23760000000000048,1.0,0.23760000000000048
132,u,0.1614,39.7287,39.5673,0.04550000000000409,2.8284271247461903,0.0160866792719954
133,r,0.0926,39.9152,39.8226,0.09389999999999787,3.0,0.031299999999999294
134,r,0.1145,40.0922,39.9778,0.06260000000000332,0.0,inf
135,o,0.1391,40.312,40.1729,0.08070000000000022,5.0,0.016140000000000043
136,space,0.1058,40.5572,40.4514,0.13940000000000197,5.0,0.027880000000000394
137,y,0.1056,40.9182,40.8126,0.2554000000000016,3.1622776601683795,0.08076457144070091
138,space,0.1128,41.1375,41.0247,0.10650000000000404,3.1622776601683795,0.03367825708079451
139,a,0.1266,41.3317,41.2051,0.06759999999999877,4.47213595499958,0.015115819527898302
140,l,0.1037,41.4187,41.3151,-0.01659999999999684,8.0,-0.002074999999999605
141,space,0.1102,41.5715,41.4612,0.042499999999996874,4.47213595499958,0.009503288904373406
142,n,0.1092,41.8609,41.7517,0.18019999999999925,1.4142135623730951,0.1274206419698153
143,i,0.0856,42.0267,41.9412,0.08030000000000115,2.8284271247461903,0.028390337264640287
144,,0.1335,42.434,42.3005,0.2738000000000014,,
145,o,0.1322,42.7481,42.6159,0.18190000000000595,,
146,s,0.1725,42.9699,42.7974,0.04930000000000234,7.0710678118654755,0.00697207286249969
147,space,0.0882,43.2432,43.155,0.1850999999999985,3.605551275463989,0.05133750316064454
148,c,0.1385,43.8718,43.7333,0.4900999999999982,2.23606797749979,0.21917938315452856
149,a,0.1194,44.1619,44.0426,0.17079999999999984,2.23606797749979,0.07638408211139273
150,m,0.0963,44.2282,44.1319,-0.030000000000001137,5.0990195135927845,-0.005883484054145744
151,n,0.1022,44.4517,44.3495,0.12129999999999797,0.0,inf
152,i,0.1084,44.6344,44.526,0.07430000000000092,2.8284271247461903,0.026269016921080565
153,a,0.1389,44.8082,44.6693,0.034900000000000375,7.0710678118654755,0.004935605332682154
154,n,0.1313,44.8847,44.7534,-0.05480000000000018,5.0990195135927845,-0.01074716420557252
155,d,0.1413,45.2633,45.1219,0.2371999999999943,3.1622776601683795,0.07500922609919215
156,o,0.1661,45.4458,45.2797,0.016399999999997306,6.082762530298219,0.0026961433918074166
157,,0.1091,46.2243,46.1152,0.6694000000000031,,
158,space,0.105,46.4783,46.3733,0.1490000000000009,,
159,,0.2972,46.9717,46.6745,0.1962000000000046,,
160,d,1408374328.7628,47.0114,-1408374281.7514,-1408374328.7231,,
161,e,0.116,47.2804,47.1644,0.1529999999999987,1.0,0.1529999999999987
162,c,0.1154,47.5809,47.4655,0.1850999999999985,2.0,0.09254999999999924
163,,0.1281,47.8235,47.6954,0.1144999999999996,,
164,i,0.1083,48.0631,47.9548,0.13129999999999598,,
165,a,0.1679,48.2601,48.0921,0.029000000000003467,7.0710678118654755,0.004101219330882466
166,n,0.1721,48.4265,48.2544,-0.005700000000004479,5.0990195135927845,-0.0011178619702885274
167,,0.4073,49.7566,49.3493,0.9228000000000023,,
168,,1408374331.512,49.7606,-1408374281.7514,-1408374331.508,,
169,,0.1137,51.8499,51.7362,1.9756,,
170,,0.2623,52.4085,52.1462,0.29630000000000223,,
171,,0.3861,52.5419,52.1558,-0.25269999999999726,,
172,,0.1201,54.0257,53.9055,1.3636000000000053,,
173,n,0.1185,59.6661,59.5476,5.521900000000002,,
174,i,0.2067,59.9995,59.7929,0.1268000000000029,2.8284271247461903,0.04483056992722814
175,,0.1287,60.9427,60.8141,0.8146000000000058,,
176,o,0.1665,61.2454,61.0789,0.1361999999999952,,
177,space,0.0887,61.5994,61.5107,0.2653000000000034,5.0,0.05306000000000068
178,c,0.1344,62.0031,61.8686,0.2691999999999979,2.23606797749979,0.12038989990858773
179,a,0.1435,62.2773,62.1338,0.13069999999999737,2.23606797749979,0.05845081693184333
180,m,0.1205,62.3512,62.2306,-0.04669999999999419,5.0990195135927845,-0.009158623510952056
181,i,0.0888,62.5082,62.4194,0.06820000000000448,2.8284271247461903,0.024112341238462853
182,n,0.1137,62.7273,62.6137,0.10549999999999926,2.8284271247461903,0.03729988270759012
183,a,0.1316,62.8714,62.7398,0.012500000000002842,5.0990195135927845,0.002451451689227858
184,n,0.1559,62.9979,62.842,-0.029400000000002535,5.0990195135927845,-0.005765814373063108
185,d,0.1619,63.2529,63.0911,0.09319999999999595,3.1622776601683795,0.029472427792768013
186,o,0.2194,63.4555,63.2361,-0.016799999999996373,6.082762530298219,-0.002761902986729406
187,space,0.1713,65.8044,65.6331,2.177599999999998,5.0,0.43551999999999963
188,,0.3059,67.2549,66.949,1.144599999999997,,
189,d,1408374349.0462,67.2948,-1408374281.7514,-1408374349.0063,,
190,e,0.1194,67.652,67.5326,0.23780000000000712,1.0,0.23780000000000712
191,c,0.1191,67.9543,67.8353,0.18330000000000268,2.0,0.09165000000000134
192,i,0.167,68.1305,67.9635,0.00919999999999277,5.385164807134504,0.0017083971112275345
193,a,0.1465,68.2995,68.1529,0.02240000000000464,7.0710678118654755,0.0031678383797163886
194,n,0.1848,68.525,68.3402,0.04070000000000107,5.0990195135927845,0.0079819267001243
195,,0.1209,71.0275,70.9066,2.3815999999999917,,
196,,0.3296,71.6943,71.3647,0.3371999999999957,,
197,p,0.1374,72.9102,72.7728,1.0785000000000053,,
198,,0.5737,73.0064,72.4327,-0.47750000000000625,,
199,a,0.2161,73.75,73.5338,0.5274000000000001,,
200,r,0.129,74.0545,73.9256,0.17560000000000286,3.1622776601683795,0.055529595712557646
201,e,0.1215,74.2054,74.0839,0.02939999999999543,1.0,0.02939999999999543
202,c,0.107,74.4658,74.3587,0.15330000000000155,2.0,0.07665000000000077
203,e,0.1113,74.6929,74.5816,0.11579999999999302,2.0,0.05789999999999651
204,space,0.1301,74.9203,74.7902,0.09730000000000416,3.605551275463989,0.026986164546358552
205,m,0.1197,75.2369,75.1171,0.1967999999999961,1.4142135623730951,0.13915861453750977
206,e,0.1187,75.3622,75.2435,0.006599999999991724,3.605551275463989,0.0018305106475409608
207,n,0.1352,75.5264,75.3913,0.02909999999999968,3.605551275463989,0.008070887855076996
208,t,0.1141,76.2446,76.1304,0.6039999999999992,2.23606797749979,0.2701170116819742
209,i,0.177,76.4583,76.2813,0.03669999999999618,3.0,0.01223333333333206
210,r,0.1298,76.6624,76.5325,0.0742000000000047,4.0,0.018550000000001177
211,a,0.1802,76.9242,76.7441,0.08169999999999789,3.1622776601683795,0.025835808483574987
212,space,0.1231,79.3032,79.1801,2.255899999999997,4.47213595499958,0.5044345750441769
213,q,0.1547,79.6302,79.4756,0.1723999999999961,5.0,0.03447999999999922
214,u,0.1339,79.7433,79.6094,-0.020800000000008367,6.0,-0.0034666666666680612
215,e,0.1403,79.8791,79.7388,-0.004500000000007276,4.0,-0.001125000000001819
216,space,0.1109,80.0511,79.9402,0.06110000000001037,3.605551275463989,0.016946090994683628
217,e,0.1411,80.3033,80.1622,0.11109999999999332,3.605551275463989,0.030813595900309625
218,,0.0929,81.4211,81.3283,1.0250000000000057,,
219,v,0.1444,82.2136,82.0692,0.6480999999999995,,
220,i,0.152,82.3746,82.2226,0.009000000000000341,4.47213595499958,0.002012461179749887
221,e,0.1563,82.5236,82.3673,-0.00730000000000075,5.0,-0.00146000000000015
222,j,0.133,82.6921,82.5591,0.03549999999999898,4.123105625617661,0.008610014688789573
223,o,0.2057,82.9697,82.7641,0.07200000000000273,2.23606797749979,0.03219937887599819
224,space,0.1521,83.9837,83.8316,0.8618999999999915,5.0,0.17237999999999828
225,t,0.1139,84.3677,84.2538,0.27009999999999934,3.0,0.09003333333333312
226,a,0.131,84.6137,84.4826,0.11490000000000578,4.123105625617661,0.02786734331667606
227,n,0.143,84.7405,84.5975,-0.016199999999997772,5.0990195135927845,-0.0031770813892381443
228,space,0.1142,84.8595,84.7453,0.004800000000003024,1.4142135623730951,0.003394112549697566
229,e,0.1393,85.2131,85.0739,0.2143999999999977,3.605551275463989,0.05946386103534393
230,g,0.1138,85.6675,85.5537,0.3406000000000091,2.23606797749979,0.15232095062728973
231,i,0.1628,85.9394,85.7766,0.10909999999999798,3.1622776601683795,0.034500449272436375
232,s,0.1636,87.3782,87.2146,1.2751999999999981,6.082762530298219,0.20964158861179133
233,,0.0786,89.1168,89.0382,1.6599999999999966,,
234,,0.1237,89.3538,89.2301,0.1132999999999953,,
235,o,0.1447,90.0962,89.9516,0.5977999999999923,,
236,i,0.1686,90.421,90.2524,0.15619999999999834,1.0,0.15619999999999834
237,s,0.1539,90.6001,90.4462,0.025199999999998113,6.082762530298219,0.004142854480094694
238,t,0.1132,90.7965,90.6833,0.08320000000000505,3.1622776601683795,0.02631015013260251
239,a,0.1966,91.089,90.8924,0.09590000000000032,4.123105625617661,0.02325916644098441
240,space,0.1941,92.3145,92.1205,1.0315000000000083,4.47213595499958,0.23065041187910515
241,v,0.1618,93.0149,92.8531,0.5386000000000024,1.4142135623730951,0.38084771234707615
242,a,0.1759,93.3156,93.1397,0.12480000000000757,3.1622776601683795,0.03946522519890377
243,space,0.081,93.4447,93.3637,0.04809999999999093,4.47213595499958,0.01075548697177196
244,m,0.1036,93.7,93.5964,0.15170000000000528,1.4142135623730951,0.10726809870600298
245,o,0.1058,93.8939,93.788,0.08799999999999386,3.605551275463989,0.02440680863390838
246,n,0.1312,94.1314,94.0002,0.1063000000000045,3.605551275463989,0.02948231542937218
247,t,0.1393,94.5287,94.3894,0.25799999999999557,2.23606797749979,0.11538110763898717
248,a,0.1972,94.8741,94.677,0.1483000000000061,4.123105625617661,0.03596803319288966
249,d,0.1569,95.2554,95.0985,0.22440000000000282,2.0,0.11220000000000141
250,o,0.1365,95.4039,95.2673,0.011900000000011346,6.082762530298219,0.001956347948935617
251,space,0.0981,95.6519,95.5539,0.15000000000000568,5.0,0.030000000000001137
252,e,0.1582,95.9008,95.7427,0.09080000000000155,3.605551275463989,0.025183388908625832
253,n,0.1239,96.0325,95.9086,0.007800000000003138,3.605551275463989,0.0021633307652792638
254,e,0.1664,96.3307,96.1643,0.13179999999999836,3.605551275463989,0.03655474293124215
255,l,0.1311,96.444,96.3128,-0.017899999999997362,6.082762530298219,-0.002942741872765462
256,space,0.1266,96.6365,96.5099,0.06589999999999918,4.47213595499958,0.01473568797172343
257,b,0.1316,97.4499,97.3183,0.6817999999999955,1.0,0.6817999999999955
258,u,0.1743,97.667,97.4927,0.04279999999999973,2.8284271247461903,0.01513208511739202
259,r,0.1182,98.5821,98.4639,0.7968999999999937,3.0,0.2656333333333312
260,o,0.1409,99.1544,99.0136,0.4314999999999998,5.0,0.08629999999999996
261,space,0.1064,99.4006,99.2942,0.13980000000000814,5.0,0.02796000000000163
262,y,0.0982,99.7289,99.6307,0.2301000000000073,3.1622776601683795,0.07276400896047672
263,space,0.1103,99.9403,99.8299,0.10099999999999909,3.1622776601683795,0.03193900436770034
264,e,0.1567,100.1314,99.9746,0.034300000000001774,3.605551275463989,0.009513108365263171
265,l,0.1117,100.2182,100.1065,-0.024900000000002365,6.082762530298219,-0.004093534783903786
266,space,0.1249,100.3543,100.2294,0.01120000000000232,4.47213595499958,0.002504396134800283
267,p,0.1361,100.7514,100.6153,0.2610000000000099,5.830951894845301,0.0447611307221965
268,o,0.1414,100.9892,100.8478,0.0964000000000027,1.0,0.0964000000000027
269,b,0.1196,101.4032,101.2836,0.2944000000000102,4.47213595499958,0.06582984125759608
270,r,0.1357,101.7006,101.565,0.1617999999999995,2.23606797749979,0.07235915975189297
271,e,0.1533,101.8494,101.6961,-0.004499999999993065,1.0,-0.004499999999993065
272,space,0.1043,101.9943,101.89,0.04059999999999775,3.605551275463989,0.011260413983371527
273,n,0.1221,102.2143,102.0923,0.09799999999999898,1.4142135623730951,0.06929646455628093
274,i,0.2801,102.5466,102.2665,0.052199999999999136,2.8284271247461903,0.018455486988968584
275,c,0.0739,102.7371,102.6632,0.11660000000000537,5.385164807134504,0.021652076431445243
276,,0.1232,103.5579,103.4347,0.6976000000000084,,
277,,0.1328,104.0346,103.9018,0.34389999999999077,,
278,o,0.1464,104.3739,104.2275,0.19290000000000873,,
279,space,0.1183,104.6646,104.5463,0.1723999999999961,5.0,0.03447999999999922
280,a,0.1311,105.5795,105.4484,0.7838000000000136,4.47213595499958,0.17526300807643655
281,space,0.1139,105.752,105.6381,0.05859999999999843,4.47213595499958,0.013103358348148415
282,p,0.154,106.0934,105.9394,0.1874000000000109,5.830951894845301,0.03213883485570802
283,i,0.1563,106.3585,106.2022,0.10880000000000223,2.0,0.054400000000001114
284,e,0.1742,106.5854,106.4112,0.05269999999998731,5.0,0.010539999999997463
285,,0.1669,107.1306,106.9637,0.37829999999999586,,
286,,0.4199,109.5328,109.1129,1.982299999999995,,
287,a,99.5699,110.7738,11.2038,-98.329,,
288,,0.6292,110.7917,110.1625,-0.6113,,
289,k,0.1238,111.5628,111.439,0.6472999999999871,,
290,space,0.1166,111.7906,111.674,0.11120000000001085,3.605551275463989,0.03084133091012575
291,s,0.1086,112.0584,111.9498,0.15919999999999845,3.605551275463989,0.04415413561952781
292,a,0.1714,112.348,112.1766,0.11819999999998743,1.0,0.11819999999998743
293,k,0.0597,112.426,112.3663,0.01829999999999643,7.0,0.0026142857142852044
294,i,0.1219,113.1666,113.0447,0.618700000000004,1.0,0.618700000000004
295,r,0.1407,114.3761,114.2354,1.068799999999996,4.0,0.267199999999999
296,space,0.1258,114.7018,114.576,0.19989999999999952,3.1622776601683795,0.06321393042676575
297,d,0.101,115.0552,114.9542,0.2523999999999944,2.8284271247461903,0.08923687578574031
298,e,0.1186,115.2799,115.1613,0.10609999999999786,1.0,0.10609999999999786
299,l,0.1386,115.4461,115.3076,0.02769999999999584,6.082762530298219,0.004553851948357713
300,space,0.1487,115.5877,115.4389,-0.007199999999997431,4.47213595499958,-0.001609968943799274
301,p,0.1848,115.8632,115.6783,0.0905999999999949,5.830951894845301,0.015537771813910426
302,u,0.1272,116.0887,115.9615,0.09829999999999472,3.0,0.03276666666666491
303,e,0.1566,116.3,116.1433,0.05459999999999354,4.0,0.013649999999998386
304,b,0.1193,116.8839,116.7646,0.46460000000000434,2.8284271247461903,0.16426090526963652
305,l,0.0815,117.0099,116.9284,0.04449999999999932,4.123105625617661,0.010792835314116652
306,o,0.1249,117.2599,117.1349,0.125,1.0,0.125
307,,0.1375,117.783,117.6455,0.3855999999999966,,
308,space,0.172,118.3819,118.2099,0.4269000000000034,,
309,e,0.1344,118.8256,118.6912,0.30929999999999325,3.605551275463989,0.08578438534622981
310,l,0.0945,118.9308,118.8363,0.010699999999999932,6.082762530298219,0.001759069164167312
311,space,0.1073,119.0854,118.9781,0.04729999999999279,4.47213595499958,0.010576601533572393
312,a,0.1702,119.3428,119.1727,0.08729999999999905,4.47213595499958,0.01952087344357295
313,b,0.1293,119.8026,119.6733,0.3305000000000007,4.123105625617661,0.08015802407450821
314,u,0.1121,119.9559,119.8438,0.041200000000003456,2.8284271247461903,0.0145663996924441
315,e,0.1686,120.1444,119.9758,0.019900000000006912,4.0,0.004975000000001728
316,l,0.0952,120.2355,120.1403,-0.004100000000008208,6.082762530298219,-0.0006740358479533144
317,o,0.1487,120.5108,120.3621,0.12659999999999627,1.0,0.12659999999999627
318,space,0.1091,120.8103,120.7012,0.1903999999999968,5.0,0.03807999999999936
319,s,0.1117,121.0308,120.9191,0.10880000000000223,3.605551275463989,0.030175690674653085
320,e,0.1334,121.2249,121.0915,0.06069999999999709,1.4142135623730951,0.04292138161802137
321,space,0.093,121.3392,121.2462,0.021299999999996544,3.605551275463989,0.005907557089797732
322,b,0.1214,121.7711,121.6496,0.31040000000000134,1.0,0.31040000000000134
323,a,0.172,122.0642,121.8922,0.12109999999999843,4.123105625617661,0.029371064191899544
324,j,0.1603,122.2434,122.0831,0.018900000000002137,6.0,0.003150000000000356
325,o,0.1617,122.5159,122.3542,0.11080000000001178,2.23606797749979,0.0495512663814006
326,space,0.12,122.788,122.668,0.15210000000000434,5.0,0.03042000000000087
327,d,0.1137,123.4504,123.3367,0.5486999999999966,2.8284271247461903,0.1939947454185281
328,e,0.1226,123.687,123.5643,0.113900000000001,1.0,0.113900000000001
329,l,0.1082,123.8137,123.7055,0.01850000000000307,6.082762530298219,0.0030413812651496146
330,space,0.1539,123.9629,123.809,-0.004699999999999704,4.47213595499958,-0.001050951949424835
331,b,0.1455,124.3737,124.2282,0.2652999999999963,1.0,0.2652999999999963
